名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
百里山水画廊-钟楼,风景名胜,风景名胜相关,旅游景点,西店村西朝阳寺内,北京市,北京市,延庆区,116.3280858,40.69258585
百里山水画廊-朝阳寺景观亭,风景名胜,风景名胜相关,旅游景点,西店村西朝阳寺内,北京市,北京市,延庆区,116.3274702,40.69218631
百里山水画廊-水母奶奶庙,风景名胜,风景名胜,风景名胜,西店村西朝阳寺内,北京市,北京市,延庆区,116.3304056,40.69119041
百里山水画廊-河南花海景区,风景名胜,风景名胜,风景名胜,滦赤路中国·延庆世界地质公园千家店园区内,北京市,北京市,延庆区,116.3477772,40.69418007
百里山水画廊-大滩自然保护区,风景名胜,风景名胜,风景名胜,东店村153号北京百里山水画廊内,北京市,北京市,延庆区,116.3453076,40.69150711
百里山水画廊-千家店村,风景名胜,风景名胜相关,旅游景点,东北部千家店镇百里山水画廊内,北京市,北京市,延庆区,116.3439251,40.69427955
百里山水画廊-定山塔,风景名胜,风景名胜,风景名胜,千沙公路与滦赤路交叉口西南100米,北京市,北京市,延庆区,116.3443527,40.69104907
北京延庆硅化木国家地质公园,风景名胜,风景名胜,国家级景点,千家店镇下德龙湾村,北京市,北京市,延庆区,116.3869628,40.69996089
百里山水画廊硅化木景区,风景名胜,风景名胜相关,旅游景点,千家店镇硅化木国家地质公园,北京市,北京市,延庆区,116.3869449,40.69997789
百里山水画廊-延庆古木化石群,风景名胜,风景名胜,风景名胜,千家店镇,北京市,北京市,延庆区,116.3872128,40.69990284
百里山水画廊-乌龙峡谷,风景名胜,风景名胜,省级景点,千家店镇沙梁子地区,北京市,北京市,延庆区,116.4529491,40.6962173
百里山水画廊-构造节理,风景名胜,风景名胜,风景名胜,千家店镇沙梁子地区乌龙峡谷景区内,北京市,北京市,延庆区,116.4515518,40.69681966
百里山水画廊-河流侧蚀凹槽,风景名胜,风景名胜,风景名胜,千家店镇沙梁子地区乌龙峡谷景区内,北京市,北京市,延庆区,116.4502699,40.69791898
乌龙峡谷旅游风景区,风景名胜,风景名胜,风景名胜,沙梁子乡四潭沟村西,北京市,北京市,延庆区,116.4526883,40.69594789
百里山水画廊-粗安岩露头,风景名胜,风景名胜,风景名胜,千家店镇沙梁子地区乌龙峡谷景区内,北京市,北京市,延庆区,116.451623,40.69678485
百里山水画廊-龙柱大门,风景名胜,风景名胜相关,旅游景点,千家店镇沙梁子地区乌龙峡谷景区内,北京市,北京市,延庆区,116.4531287,40.69609081
宝山八景之白河翠堤,风景名胜,风景名胜,风景名胜,滦赤路东50米,北京市,北京市,怀柔区,116.5222048,40.69356767
宝山寺,风景名胜,风景名胜,风景名胜,宝山大街北50米,北京市,北京市,怀柔区,116.5661447,40.69273311
白河滨水公园,风景名胜,公园广场,公园,京加路与马圈子桥交叉口东北150米,北京市,北京市,怀柔区,116.6540383,40.69482705
取树沟,风景名胜,风景名胜相关,旅游景点,,北京市,北京市,密云区,116.7655334,40.70080058
响水峪自然风景区(建设中),风景名胜,风景名胜,风景名胜,,北京市,北京市,密云区,116.9341731,40.69670921
长城,风景名胜,风景名胜,风景名胜,,北京市,北京市,密云区,117.1409947,40.6965216
吕祠庙,风景名胜,风景名胜,寺庙道观,车站路,北京市,北京市,密云区,117.147519,40.69362271
潮河主坝,风景名胜,风景名胜,观景点,101国道,北京市,北京市,密云区,117.1542224,40.69184694
古北口,风景名胜,风景名胜,风景名胜,古北口镇古北口村,北京市,北京市,密云区,117.1627296,40.69120213
蟠龙山长城景区-古(北口),风景名胜,风景名胜,风景名胜,古北口村,北京市,北京市,密云区,117.1627296,40.69120213
百里山水画廊-白河峡谷,风景名胜,风景名胜,风景名胜,千家店镇,北京市,北京市,延庆区,116.2405953,40.6825636
百里山水画廊-小昆仑构造地貌,风景名胜,风景名胜,风景名胜,滦赤路中国·延庆世界地质公园千家店园区内,北京市,北京市,延庆区,116.254969,40.68563002
百里山水画廊-六道河背斜,风景名胜,风景名胜,风景名胜,滦赤路中国·延庆世界地质公园千家店园区内,北京市,北京市,延庆区,116.254969,40.68563002
百里山水画廊(暂停营业),风景名胜,风景名胜,国家级景点,千家店镇,北京市,北京市,延庆区,116.315975,40.68385419
百里山水画廊-长寿树,风景名胜,风景名胜,风景名胜,东店村153号北京百里山水画廊内,北京市,北京市,延庆区,116.3237387,40.68646246
百里山水画廊-排子岭,风景名胜,风景名胜,风景名胜,河南路西200米,北京市,北京市,延庆区,116.3427158,40.68562769
百里山水画廊-滴水壶景区,风景名胜,风景名胜,风景名胜,千家店镇下湾村,北京市,北京市,延庆区,116.4577088,40.68216649
百里山水画廊-燕山书院,风景名胜,风景名胜,风景名胜,四沙公路南50米,北京市,北京市,延庆区,116.4581743,40.68232853
百里山水画廊-滴水壶单斜,风景名胜,风景名胜,风景名胜,下湾村滴水壶景区内,北京市,北京市,延庆区,116.4579456,40.68210012
百里山水画廊-下湾村,风景名胜,风景名胜相关,旅游景点,滦赤路千家店镇下湾村党支部附近,北京市,北京市,延庆区,116.4574546,40.68531169
百里山水画廊-芦获漫步,风景名胜,风景名胜,风景名胜,下湾村滴水壶景区内,北京市,北京市,延庆区,116.4590753,40.68191706
宝山八景之幽谷鹂歌,风景名胜,风景名胜,风景名胜,滦赤路西50米,北京市,北京市,怀柔区,116.4928233,40.68968075
宝山八景之鱼岛烟树,风景名胜,风景名胜,风景名胜,宝山镇帽山碾子村西南200米,北京市,北京市,怀柔区,116.5117791,40.68718828
南天观澜,风景名胜,风景名胜相关,旅游景点,转年村村西南,北京市,北京市,怀柔区,116.5986991,40.68860228
牛郎峪门,风景名胜,风景名胜相关,旅游景点,,北京市,北京市,密云区,116.909334,40.69108827
长城,风景名胜,风景名胜,风景名胜,,北京市,北京市,密云区,117.1043018,40.68353453
清真寺,风景名胜,风景名胜,回教寺,近郊古下线,北京市,北京市,密云区,117.1456128,40.68562997
万寿行宫,风景名胜,风景名胜,风景名胜,古北口长城景区内,北京市,北京市,密云区,117.1519376,40.68851912
古北口长城,风景名胜,风景名胜相关,旅游景点,东横街与西横街交叉口北150米,北京市,北京市,密云区,117.1578257,40.68821509
古北口(卧虎山)长城管理处,风景名胜,风景名胜,风景名胜,古北口,北京市,北京市,密云区,117.1524075,40.68828413
蟠龙山长城景区-财神庙,风景名胜,风景名胜,寺庙道观,古北口,北京市,北京市,密云区,117.1598359,40.68504102
蟠龙山长城景区-杨令公庙,风景名胜,风景名胜,寺庙道观,当铺后东街,北京市,北京市,密云区,117.1601475,40.68523047
蟠龙山长城景区-古镇文化景区,风景名胜,风景名胜相关,旅游景点,京密路东50米,北京市,北京市,密云区,117.1589876,40.6824962
古北口文化文物旅游景区管理处,风景名胜,风景名胜,风景名胜,古北口,北京市,北京市,密云区,117.1590948,40.68260333
古御道,风景名胜,风景名胜,风景名胜,古北口民俗村古北口隧道旁,北京市,北京市,密云区,117.1591399,40.68249149
古北口文化文物旅游景区,风景名胜,风景名胜,风景名胜,古北口镇古北口村,北京市,北京市,密云区,117.1602487,40.68500881
蟠龙山长城景区-古北口东关二郎庙,风景名胜,风景名胜,寺庙道观,南上坡街10号,北京市,北京市,密云区,117.1659688,40.6839962
御道宫灯,风景名胜,风景名胜相关,旅游景点,古北口,北京市,北京市,密云区,117.1638177,40.68389824
百里山水画廊-稻香谷,风景名胜,风景名胜,风景名胜,千家店镇百里山水画廊景区稻香谷,北京市,北京市,延庆区,116.2678819,40.67346865
百里山水画廊-南猴岭,风景名胜,风景名胜,风景名胜,,北京市,北京市,延庆区,116.370671,40.6804872
百里山水画廊-石屋,风景名胜,风景名胜,风景名胜,下湾村滴水壶景区内,北京市,北京市,延庆区,116.4566337,40.67969655
百里山水画廊-岩溶台地,风景名胜,风景名胜,风景名胜,下湾村滴水壶景区内,北京市,北京市,延庆区,116.4566879,40.67956678
百里山水画廊-滴水壶瀑布,风景名胜,风景名胜,风景名胜,下湾村滴水壶景区内,北京市,北京市,延庆区,116.4562364,40.67990844
百里山水画廊-滴水壶岩溶景观,风景名胜,风景名胜,风景名胜,下湾村滴水壶景区内,北京市,北京市,延庆区,116.4565985,40.68011118
百里山水画廊-滴水壶岩溶遗迹,风景名胜,风景名胜,风景名胜,千家店镇下湾村滴水壶景区内,北京市,北京市,延庆区,116.4565985,40.68011118
白河湿地生态文化公园,风景名胜,公园广场,公园,后安岭,北京市,北京市,怀柔区,116.6580778,40.67980685
白河湾-狼虎哨漂流,风景名胜,风景名胜相关,旅游景点,狼虎哨大石窑度假村,北京市,北京市,怀柔区,116.6922609,40.67953461
古北口·森林公园,风景名胜,公园广场,公园,古北口镇,北京市,北京市,密云区,117.1129745,40.67772453
瘟神庙,风景名胜,风景名胜,寺庙道观,古北口镇潮关古下线瘟神庙戏楼,北京市,北京市,密云区,117.1227679,40.67954731
瘟神庙戏楼,风景名胜,风景名胜,风景名胜,潮关村村口,北京市,北京市,密云区,117.1227679,40.67954831
古北口长城抗战纪念馆,风景名胜,风景名胜,纪念馆,京密路西100米,北京市,北京市,密云区,117.1551979,40.67970014
长城抗战古北口战役纪念碑,风景名胜,风景名胜,风景名胜,京密路西100米,北京市,北京市,密云区,117.1564641,40.68057686
蟠龙山长城景区-西域楼,风景名胜,风景名胜,风景名胜,巴克什营镇金山岭长城内,北京市,北京市,密云区,117.2363658,40.67541043
蟠龙山长城景区-沙岭口,风景名胜,风景名胜,风景名胜,巴克什营镇金山岭长城内,北京市,北京市,密云区,117.2389262,40.67593158
蟠龙山长城景区-无名楼,风景名胜,风景名胜,风景名胜,巴克什营镇金山岭长城内,北京市,北京市,密云区,117.2537666,40.67972405
百里山水画廊-近直立地层,风景名胜,风景名胜,风景名胜,滦赤路中国·延庆世界地质公园千家店园区内,北京市,北京市,延庆区,116.195865,40.66392212
百里山水画廊-干沟民俗村,风景名胜,风景名胜,风景名胜,百里画廊景区内,北京市,北京市,延庆区,116.2402387,40.66203549
百里山水画廊-深谷幽山,风景名胜,风景名胜,风景名胜,东店村153号北京百里山水画廊内,北京市,北京市,延庆区,116.2463984,40.66398917
百里山水画廊-泥裂,风景名胜,风景名胜,风景名胜,滦赤路中国·延庆世界地质公园千家店园区内,北京市,北京市,延庆区,116.2416792,40.66330177
硅质条带白云岩露头,风景名胜,风景名胜,风景名胜,滦赤路中国·延庆世界地质公园千家店园区内,北京市,北京市,延庆区,116.2416792,40.66330177
百里山水画廊-波痕沉积构造,风景名胜,风景名胜,风景名胜,滦赤路中国·延庆世界地质公园千家店园区内,北京市,北京市,延庆区,116.2416792,40.66330177
百里山水画廊-石英砂岩,风景名胜,风景名胜,风景名胜,滦赤路中国·延庆世界地质公园千家店园区内,北京市,北京市,延庆区,116.2439962,40.66946167
百里山水画廊-天桥,风景名胜,风景名胜,风景名胜,滦赤路东200米,北京市,北京市,延庆区,116.2458695,40.67016907
百里山水画廊秀水湾,风景名胜,风景名胜,风景名胜,河西村滦赤路,北京市,北京市,延庆区,116.2648168,40.66278346
白河漂流,风景名胜,风景名胜相关,旅游景点,琉璃庙镇白河北村,北京市,北京市,怀柔区,116.6756018,40.66186442
白河湾-湿地公园,风景名胜,风景名胜,风景名胜,双狼路南50米,北京市,北京市,怀柔区,116.671721,40.66866424
白河湾,风景名胜,风景名胜,风景名胜,琉璃庙镇白河北新村,北京市,北京市,怀柔区,116.6833289,40.67058025
狼虎哨村法治廉政文化公园,风景名胜,公园广场,公园,双狼路东50米,北京市,北京市,怀柔区,116.6918182,40.67091823
白河湾-高峡平湖,风景名胜,风景名胜,风景名胜,,北京市,北京市,怀柔区,116.6929104,40.66271794
清凉谷风景区高峡平湖,风景名胜,公园广场,公园内部设施,,北京市,北京市,怀柔区,116.6931668,40.66272352
古北口娘娘庙,风景名胜,风景名胜,寺庙道观,,北京市,北京市,密云区,117.1484339,40.66972478
白岭关,风景名胜,风景名胜,风景名胜,新城子乡头道沟村,北京市,北京市,密云区,117.3496229,40.66327217
东沟天云山风景区,风景名胜,风景名胜,风景名胜,新城子镇东沟村北,北京市,北京市,密云区,117.3944751,40.66904605
白河堡水库观景平台,风景名胜,风景名胜,风景名胜,,北京市,北京市,延庆区,116.1770575,40.65213109
百里山水画廊-东边村木化石,风景名胜,风景名胜,风景名胜,滦赤路中国·延庆世界地质公园千家店园区内,北京市,北京市,延庆区,116.1852316,40.66066295
百里山水画廊-天生桥,风景名胜,风景名胜,风景名胜,滦赤路中国·延庆世界地质公园千家店园区内,北京市,北京市,延庆区,116.2036151,40.65886064
中国延庆地质公园千家店园区,风景名胜,风景名胜,风景名胜,刘干路与滦赤路交叉口北50米,北京市,北京市,延庆区,116.2443986,40.65916056
百里山水画廊-迎宾湖,风景名胜,风景名胜,风景名胜,东店村153号北京百里山水画廊内,北京市,北京市,延庆区,116.2434083,40.65909462
百里山水画廊文昌帝君庙碑,风景名胜,风景名胜相关,旅游景点,东北部千家店镇百里山水画廊内,北京市,北京市,延庆区,116.2441425,40.65919255
红云岭,风景名胜,风景名胜,风景名胜,,北京市,北京市,延庆区,116.4848622,40.65595099
宝山八景之天门潭月,风景名胜,风景名胜,风景名胜,宝山镇牛圈子后南天门村村口后南天门桥处,北京市,北京市,怀柔区,116.5237553,40.65949803
琉璃庙镇法治廉政文化公园,风景名胜,公园广场,公园,前青路与双狼路交叉口西北200米,北京市,北京市,怀柔区,116.674364,40.65650733
白河湾湿地生态公园,风景名胜,风景名胜,风景名胜,青石岭村西,北京市,北京市,怀柔区,116.678701,40.65391789
袁秀荣民俗园,风景名胜,风景名胜相关,旅游景点,琉璃庙镇双文铺民俗村,北京市,北京市,怀柔区,116.6754015,40.65255698
白河第一漂基地,风景名胜,风景名胜相关,旅游景点,东峪路与前青路交叉口东北150米,北京市,北京市,怀柔区,116.6978909,40.65561173
绿游百纳(白河青石岭影视基地漂流),风景名胜,风景名胜相关,旅游景点,琉璃庙镇青石岭影视外景基地漂流码头,北京市,北京市,怀柔区,116.6939698,40.65421686
白河湾-京北一漂,风景名胜,风景名胜,风景名胜,琉璃庙镇青石岭(蚂蚁山庄南500米),北京市,北京市,怀柔区,116.6939359,40.65471958
清凉谷风景区乐仙瀑,风景名胜,公园广场,公园内部设施,,北京市,北京市,怀柔区,116.6977426,40.66064562
白河湾-悦仙瀑,风景名胜,风景名胜,风景名胜,琉璃庙镇青石岭村残疾人协会附近,北京市,北京市,怀柔区,116.700883,40.65389837
白河湾-母子潭,风景名胜,风景名胜,风景名胜,,北京市,北京市,怀柔区,116.6998848,40.65809806
清凉谷风景区母子潭,风景名胜,公园广场,公园内部设施,,北京市,北京市,怀柔区,116.7000844,40.65807678
东峪沟,风景名胜,风景名胜相关,旅游景点,,北京市,北京市,密云区,116.8588689,40.65194449
紫海香堤薰衣草庄园,风景名胜,风景名胜相关,旅游景点,古北口镇汤河村北大街9号,北京市,北京市,密云区,117.2062565,40.65160191
紫海香堤香草艺术庄园,风景名胜,风景名胜,风景名胜,古北口镇汤河村,北京市,北京市,密云区,117.2142608,40.65742224
紫海香堤香草艺术庄园-聂长山,风景名胜,风景名胜相关,旅游景点,司马台村小岭32-2,北京市,北京市,密云区,117.2266223,40.65732543
老李利盛和,风景名胜,风景名胜相关,旅游景点,司水路(近司马台),北京市,北京市,密云区,117.2369214,40.65575578
大金山森林公园,风景名胜,公园广场,公园,G45大广高速附近,北京市,北京市,密云区,117.2415596,40.65972179
密云古北口水镇,风景名胜,风景名胜相关,旅游景点,蔡家窝铺5-3民俗,北京市,北京市,密云区,117.2433978,40.65264351
司马台长城民居,风景名胜,风景名胜相关,旅游景点,古北水镇司马台新村(近京承高速司马台出口24出口),北京市,北京市,密云区,117.2389061,40.65517754
古北水镇-日月岛码头,风景名胜,风景名胜相关,旅游景点,古北口镇古北水镇景区内,北京市,北京市,密云区,117.26736,40.6510414
古北水镇,风景名胜,风景名胜,风景名胜,古北口镇司马台村,北京市,北京市,密云区,117.2697688,40.65223936
汤和古寨区,风景名胜,风景名胜,风景名胜,古北口镇司马台村古北水镇,北京市,北京市,密云区,117.2704884,40.65358576
古北水镇-望京楼留念,风景名胜,风景名胜相关,旅游景点,,北京市,北京市,密云区,117.2840278,40.65785256
白岭关长城,风景名胜,风景名胜,风景名胜,新城子镇头道沟村,北京市,北京市,密云区,117.3414952,40.6584212
二郎庙,风景名胜,风景名胜,寺庙道观,催四路与松曹路交叉口西北100米,北京市,北京市,密云区,117.3718428,40.65141078
降篷山,风景名胜,风景名胜相关,旅游景点,,北京市,北京市,延庆区,116.1334389,40.64910603
齐仙岭,风景名胜,风景名胜,风景名胜,,北京市,北京市,延庆区,116.4949091,40.64418958
齐仙岭风景区,风景名胜,风景名胜,风景名胜,川宝路北50米,北京市,北京市,延庆区,116.5117172,40.64475861
西湾子休闲产业公园,风景名胜,公园广场,公园,京加路与206乡道交叉口西南100米,北京市,北京市,怀柔区,116.6460058,40.64368427
滨水沙滩公园,风景名胜,公园广场,公园,京加路东50米,北京市,北京市,怀柔区,116.6553606,40.6478784
眼镜潭,风景名胜,风景名胜,风景名胜,,北京市,北京市,怀柔区,116.6920212,40.64341214
三潭叠泻,风景名胜,风景名胜,风景名胜,,北京市,北京市,怀柔区,116.694918,40.64207627
三仙捧玉,风景名胜,风景名胜,风景名胜,,北京市,北京市,怀柔区,116.6948892,40.64871599
白河湾薰衣草庄园,体育休闲服务,休闲场所,休闲场所|风景名胜,琉璃庙镇青石岭村南500米,北京市,北京市,怀柔区,116.6967474,40.65070674
积翠潭,风景名胜,风景名胜,风景名胜,,北京市,北京市,怀柔区,116.7008806,40.64171433
司马台秀伍民俗,风景名胜,风景名胜相关,旅游景点,古北口镇司马台小岭村8-4号,北京市,北京市,密云区,117.2050415,40.64781883
古北水镇-驿通门,风景名胜,风景名胜,风景名胜,古北口镇古北水镇景区内,北京市,北京市,密云区,117.2610592,40.64331042
北京古北水镇(司马台长城)国际旅游度假区,风景名胜,风景名胜,风景名胜,古北口镇,北京市,北京市,密云区,117.2601164,40.643373
