名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
古北口镇古北口村文化大院,商务住宅,住宅区,社区中心,古北口村西队主街19号,北京市,北京市,密云区,117.1637385,40.68423386
东队新村,商务住宅,住宅区,住宅区,古北口村,北京市,北京市,密云区,117.1725557,40.6820678
狼虎哨村高家大院,商务住宅,商务住宅相关,商务住宅相关,琉璃庙镇狼虎哨村30号,北京市,北京市,怀柔区,116.6889546,40.67134279
怀柔狼虎哨名俗村10号院,商务住宅,楼宇,商务写字楼,白河湾怀柔区琉璃庙镇狼虎哨村民委员会,北京市,北京市,怀柔区,116.6916805,40.67148208
古北口镇潮关村文化大院,商务住宅,住宅区,社区中心,古北口镇潮关村,北京市,北京市,密云区,117.1276063,40.6780834
库房楼,商务住宅,住宅区,住宅区,,北京市,北京市,密云区,117.2279418,40.678366
小黄木厂村,商务住宅,商务住宅相关,商务住宅相关,一五六乡道,北京市,北京市,怀柔区,116.5699646,40.66494316
北京白河湾12号院,商务住宅,商务住宅相关,商务住宅相关,琉璃庙镇白河北村12号近白河湾漂流,北京市,北京市,怀柔区,116.6774534,40.66286227
51号院,商务住宅,住宅区,住宅区,,北京市,北京市,怀柔区,116.6776538,40.66260707
30号院,商务住宅,住宅区,住宅区,,北京市,北京市,怀柔区,116.6781085,40.66256924
21号院,商务住宅,住宅区,住宅区,,北京市,北京市,怀柔区,116.6779321,40.66244765
白河北27号院,商务住宅,商务住宅相关,商务住宅相关,白河北村,北京市,北京市,怀柔区,116.6769707,40.66290515
北京白河湾23号院,商务住宅,商务住宅相关,商务住宅相关,琉璃庙镇白河北村23号院,北京市,北京市,怀柔区,116.6769727,40.66291214
24号院,商务住宅,住宅区,住宅区,,北京市,北京市,怀柔区,116.6784347,40.6623208
26号院,商务住宅,住宅区,住宅区,,北京市,北京市,怀柔区,116.6787827,40.66232415
北京天河芝美白河湾3号院,商务住宅,商务住宅相关,商务住宅相关,白河北村3号院,北京市,北京市,怀柔区,116.6779261,40.66211389
北京白河湾32号院,商务住宅,商务住宅相关,商务住宅相关,白河北村32号院,北京市,北京市,怀柔区,116.6779848,40.66297021
19号院,商务住宅,商务住宅相关,商务住宅相关,琉璃庙镇白河湾新村19号院,北京市,北京市,怀柔区,116.6776479,40.66239522
20号院,商务住宅,商务住宅相关,商务住宅相关,,北京市,北京市,怀柔区,116.6778194,40.66237092
13号院,商务住宅,商务住宅相关,商务住宅相关,,北京市,北京市,怀柔区,116.6782632,40.66221119
14号院,商务住宅,商务住宅相关,商务住宅相关,,北京市,北京市,怀柔区,116.6784397,40.66214591
16号院,商务住宅,商务住宅相关,商务住宅相关,,北京市,北京市,怀柔区,116.6787827,40.66213328
北京白河湾8号院,商务住宅,商务住宅相关,商务住宅相关,琉璃庙镇白河北村8号院,北京市,北京市,怀柔区,116.6784537,40.66155528
白河湾民俗村53号院,商务住宅,楼宇,商务写字楼,白河湾村,北京市,北京市,怀柔区,116.6910591,40.67095747
北京望得见的花园小院四合院,商务住宅,住宅区,住宅区,头道沟村,北京市,北京市,密云区,117.3450094,40.66290409
狼道峪,商务住宅,住宅区,住宅区,三一二市道,北京市,北京市,密云区,117.4264811,40.66169394
湖畔越越,商务住宅,商务住宅相关,商务住宅相关,前安岭村,北京市,北京市,怀柔区,116.6581506,40.6564125
八宝堂民俗院11号院,商务住宅,商务住宅相关,商务住宅相关,琉璃庙镇八宝堂村,北京市,北京市,怀柔区,116.6744642,40.65284456
八宝堂民俗院10号院,商务住宅,商务住宅相关,商务住宅相关,琉璃庙镇八宝堂村10号,北京市,北京市,怀柔区,116.6761793,40.65259149
北京白河湾青石岭村66号院,商务住宅,商务住宅相关,商务住宅相关,青石岭村66号院,北京市,北京市,怀柔区,116.6960857,40.65290433
谷中馨居,商务住宅,商务住宅相关,商务住宅相关,古北口镇沙岭,北京市,北京市,密云区,117.2050399,40.65261569
北京诗境家园,商务住宅,住宅区,住宅区,司马台沙岭村73-1古北水镇外,北京市,北京市,密云区,117.2107249,40.65478817
北京庭安居民俗院29-4号,商务住宅,商务住宅相关,商务住宅相关,古北口镇司马台新村小岭29-4号(古北水镇外),北京市,北京市,密云区,117.2271484,40.65751662
北京司马台诗境家园,商务住宅,住宅区,住宅区,司马台沙岭村73-1古北水镇外,北京市,北京市,密云区,117.2368823,40.65651626
庭院小筑,商务住宅,商务住宅相关,商务住宅相关,司马台村沙岭73-2,北京市,北京市,密云区,117.2367883,40.65651025
司马台山水城,商务住宅,商务住宅相关,商务住宅相关,二区干二路沙岭63-1,北京市,北京市,密云区,117.2371513,40.65592671
八骏居,商务住宅,商务住宅相关,商务住宅相关,沿河景观路7-4号,北京市,北京市,密云区,117.2385741,40.65513451
北京沙岭别墅,商务住宅,住宅区,别墅,古北镇沙岭新村22-2号,北京市,北京市,密云区,117.241372,40.6571355
和顺家园,商务住宅,住宅区,住宅小区,古北水镇景区司马台新村蔡家窝铺4-2,北京市,北京市,密云区,117.2437206,40.65290833
北京古北水镇源著得利复式公寓二区干一路分店,商务住宅,住宅区,住宅区,司马台村沙岭41-2司马台民俗村,北京市,北京市,密云区,117.2412061,40.65674874
常富居,商务住宅,商务住宅相关,商务住宅相关,古北水镇民俗村沙岭40号别墅,北京市,北京市,密云区,117.23953,40.65422225
亿亨亿墅,商务住宅,住宅区,别墅|住宿服务,司马台新村沙岭41-1号民俗188号,北京市,北京市,密云区,117.2398079,40.65433421
北京桥香居民俗古北水镇复式公寓二区干一路分店,商务住宅,住宅区,住宅区,古北水镇司马台民俗村沙岭,北京市,北京市,密云区,117.2399806,40.65602512
沙岭别墅27号,商务住宅,商务住宅相关,商务住宅相关,司马台长城沙岭别墅27-4,北京市,北京市,密云区,117.2410053,40.65610715
北京独栋山景别墅,商务住宅,住宅区,住宅区,曹家路塔沟1号,北京市,北京市,密云区,117.4101777,40.65476817
西湾子村,商务住宅,商务住宅相关,商务住宅相关,西湾子村村委会,北京市,北京市,怀柔区,116.6306465,40.64246095
唯乐途芬芳庭院,商务住宅,商务住宅相关,商务住宅相关,双文铺村33号,北京市,北京市,怀柔区,116.6640268,40.6482606
双文铺村53号院,商务住宅,商务住宅相关,商务住宅相关,双文铺村,北京市,北京市,怀柔区,116.6628281,40.64946912
北京白河湾徐春平民俗37号院,商务住宅,商务住宅相关,商务住宅相关,琉璃庙镇双文铺村37号,北京市,北京市,怀柔区,116.6646011,40.64891107
长青农家园,商务住宅,住宅区,住宅区,古北口镇汤河村北大街63号内1号,北京市,北京市,密云区,117.203769,40.64781117
北京亚华四合院,商务住宅,商务住宅相关,商务住宅相关,汤河村,北京市,北京市,密云区,117.2056664,40.64689624
北京司马台新村龙祥人家,商务住宅,商务住宅相关,商务住宅相关,宋庄宋庄古北口镇小岭村18-1,北京市,北京市,密云区,117.2043316,40.64846948
北京水镇5号别苑,商务住宅,商务住宅相关,商务住宅相关,"古北口镇汤河村东街5号,近104县道",北京市,北京市,密云区,117.203098,40.64880062
员工宿舍,商务住宅,住宅区,宿舍,古北口镇古北水镇景区内,北京市,北京市,密云区,117.2583801,40.64640908
北京优悠度假逸墅,商务住宅,住宅区,别墅,古北水镇龙湖长城原着一号院(近古北水镇售票大厅景区入口),北京市,北京市,密云区,117.2615272,40.64593339
龙湖长城源著,商务住宅,住宅区,住宅小区,司水路,北京市,北京市,密云区,117.2634674,40.64703226
北京闲来小筑叠拼别墅,商务住宅,住宅区,住宅区,古北口镇司马台村,北京市,北京市,密云区,117.2620276,40.6456882
北京在水一方79复式,商务住宅,住宅区,住宅区,古北口镇长城源著小区北京东临·别树一阁度假公寓长城源著店,北京市,北京市,密云区,117.2620605,40.64546832
北京清新家园复式公寓,商务住宅,住宅区,住宅区,京承高速司马台长城出口向北2公里古北水镇内龙湖长城源著17号楼,北京市,北京市,密云区,117.2618129,40.64544151
北京古北水镇安然小舍复式,商务住宅,住宅区,住宅区,京承高速司马台长城出口向北2公里(古北水镇内)龙湖长城源著,北京市,北京市,密云区,117.2619746,40.64576718
北京凤阁别墅,商务住宅,住宅区,住宅区,古北口镇古北水镇龙湖别墅15号楼111室,北京市,北京市,密云区,117.2641752,40.64792113
北京依山居洋房复式,商务住宅,商务住宅相关,商务住宅相关,古北口镇司马台村1号院,北京市,北京市,密云区,117.2620435,40.64572416
北京古北水镇北美风情复式墅质洋房复式,商务住宅,住宅区,住宅区,司马台村,北京市,北京市,密云区,117.2620895,40.64554425
北京古北水镇希腊艺术观景公寓(源著),商务住宅,住宅区,住宅区,京承高速司马台长城出口向北2公里龙湖长城源著,北京市,北京市,密云区,117.2618129,40.64544151
北京古北水镇清幽阁亲子复式公寓分店,商务住宅,住宅区,住宅区,京承高速司马台长城出口向北2公里(古北水镇内)龙湖长城源著,北京市,北京市,密云区,117.2618129,40.64544151
北京远方的家-司马台古北水镇复式洋房普通公寓,商务住宅,住宅区,住宅区,京承高速司马台长城出口向北2公里(古北水镇内)龙湖长城源著,北京市,北京市,密云区,117.2618129,40.64544151
古北水镇莉然小舍双露台别墅,商务住宅,商务住宅相关,商务住宅相关,古北水镇,北京市,北京市,密云区,117.2638816,40.64804728
北京水镇Paradise复式公寓龙湖长城源著店,商务住宅,商务住宅相关,商务住宅相关,"北口镇司马台村1号院龙湖长城源著1-106,司马台长城",北京市,北京市,密云区,117.2618129,40.64544151
古北水镇龙湖山狼部落叠拼别墅,商务住宅,商务住宅相关,商务住宅相关,司水路附近,北京市,北京市,密云区,117.2638237,40.64838011
新城子乡社区,商务住宅,住宅区,住宅小区,445村道与554县道交叉口西南150米,北京市,北京市,密云区,117.3303239,40.64277203
乡野别墅,商务住宅,商务住宅相关,商务住宅相关,雾灵山国家森林公园西门,北京市,北京市,密云区,117.4180655,40.64823493
花园12号,商务住宅,住宅区,住宅区,251乡道北50米,北京市,北京市,密云区,117.4779374,40.64810184
花园10号,商务住宅,住宅区,住宅区,251乡道北50米,北京市,北京市,密云区,117.4782706,40.6482537
雾灵涧栖木墅,商务住宅,住宅区,别墅,,北京市,北京市,密云区,117.4854556,40.64850558
花园民俗村,商务住宅,商务住宅相关,商务住宅相关,花园村,北京市,北京市,密云区,117.4792632,40.64885718
松树楼,商务住宅,住宅区,住宅区,茨沟路,北京市,北京市,延庆区,116.1926595,40.63801511
合堂村文化娱乐中心,商务住宅,住宅区,社区中心,四合堂村委会附近,北京市,北京市,密云区,116.7402617,40.64018564
北京密云灵岫花园,商务住宅,商务住宅相关,商务住宅相关,新城子乡遥桥峪(253乡道雾灵湖西侧),北京市,北京市,密云区,117.3757061,40.63850172
雾灵山红色家园,商务住宅,住宅区,住宅区,雾灵山森灵公园北门,北京市,北京市,密云区,117.4264833,40.63880697
西杨树洼,商务住宅,住宅区,住宅区,桃条沟路,北京市,北京市,延庆区,116.5219372,40.62850231
东杨树洼,商务住宅,住宅区,住宅区,桃条沟路,北京市,北京市,延庆区,116.5312591,40.62852512
北京王利敏民俗6号院,商务住宅,商务住宅相关,商务住宅相关,琉璃庙双文铺村6号,北京市,北京市,怀柔区,116.6473243,40.62781108
半城子一小区48号,商务住宅,住宅区,住宅小区,后半路西100米,北京市,北京市,密云区,117.0335508,40.62310417
半城子三小区7号,商务住宅,住宅区,住宅小区,后半路北100米,北京市,北京市,密云区,117.0301885,40.62496528
半城子三小区3号,商务住宅,住宅区,住宅小区,后半路北100米,北京市,北京市,密云区,117.030056,40.62495962
半城子一小区83号,商务住宅,住宅区,住宅小区,后半路半城子村附近,北京市,北京市,密云区,117.0342622,40.6227127
半城子一小区46号,商务住宅,住宅区,住宅小区,后半路西150米,北京市,北京市,密云区,117.0341865,40.62224318
半城子一小区7号,商务住宅,住宅区,住宅区,后半路与黄下路交叉口西100米,北京市,北京市,密云区,117.0352935,40.6213651
半城子一小区61号,商务住宅,商务住宅相关,商务住宅相关,后半路与黄下路交叉口西北200米,北京市,北京市,密云区,117.0345293,40.62215941
北杨树台,商务住宅,住宅区,住宅区,三一零市道,北京市,北京市,密云区,116.6945719,40.61839684
团山子一小区1号,商务住宅,住宅区,住宅小区,,北京市,北京市,密云区,117.0228519,40.61132591
司马台密红小院公寓,商务住宅,商务住宅相关,商务住宅相关,太师屯镇马场村39号,北京市,北京市,密云区,117.2584036,40.62045363
山水艺墅,商务住宅,商务住宅相关,商务住宅相关,琉辛路西50米,北京市,北京市,密云区,116.7844465,40.60266339
白河涧别墅,商务住宅,住宅区,别墅,密溪路滨河大桥北800米,北京市,北京市,密云区,117.0854487,40.60989415
北边,商务住宅,住宅区,住宅区,,北京市,北京市,密云区,117.3658545,40.60350646
芸茵园,商务住宅,商务住宅相关,商务住宅相关,太师屯镇后南台村,北京市,北京市,密云区,117.1690115,40.59674514
五指山汽车露营基地,商务住宅,商务住宅相关,商务住宅相关,香龙路刘斌堡村北2000米,北京市,北京市,延庆区,116.199123,40.58290863
江米城,商务住宅,住宅区,住宅区,二五七乡道,北京市,北京市,密云区,117.2703616,40.58701338
南东洼,商务住宅,住宅区,住宅区,二五七乡道,北京市,北京市,密云区,117.2889638,40.58177069
新庄堡村1区,商务住宅,住宅区,住宅小区,香刘公路北100米,北京市,北京市,延庆区,116.173558,40.573324
信英家园,商务住宅,住宅区,住宅区,珍珠山水人家41号,北京市,北京市,延庆区,116.4558791,40.57364541
北京云蒙山吉祥家园,商务住宅,住宅区,住宅区,后山铺村南树林48号,北京市,北京市,怀柔区,116.678466,40.57318297
石匣水土保持科技示范园区,商务住宅,商务住宅相关,商务住宅相关,芹菜岭村委会北185米,北京市,北京市,密云区,117.0708154,40.5782799
文化大院,商务住宅,住宅区,住宅小区,桑园村松曹路密云区桑园小学附近,北京市,北京市,密云区,117.1457579,40.5767613
北京市延庆区香营乡温馨家园,商务住宅,住宅区,住宅区,S212(昌赤路),北京市,北京市,延庆区,116.138265,40.56994265
龙悦山庄,商务住宅,商务住宅相关,商务住宅相关,,北京市,北京市,延庆区,116.4365084,40.56193234
云居不老苑,商务住宅,住宅区,住宅区,小漕村2号,北京市,北京市,密云区,117.1030391,40.57064202
北京龙庆峡金定府农家别墅,商务住宅,住宅区,住宅区,旧县镇古城村界碑石一号,北京市,北京市,延庆区,116.0238729,40.55471567
吉祥花园,商务住宅,住宅区,住宅小区,大吉祥村公交车站对面,北京市,北京市,延庆区,116.3446884,40.55797584
林香家园(珍珠泉村店),商务住宅,住宅区,住宅区,珍珠泉村222号,北京市,北京市,延庆区,116.4191377,40.55808226
延庆区有机农业示范区,商务住宅,产业园区,产业园区,旧县镇米粮屯旧小路绿富隆观光园,北京市,北京市,延庆区,116.0586537,40.54807102
建雄小区,商务住宅,住宅区,住宅小区,旧县镇1巷,北京市,北京市,延庆区,116.0790987,40.54937513
义宾北区甲1-5号,商务住宅,商务住宅相关,商务住宅相关,城南街15号附近,北京市,北京市,延庆区,116.0872254,40.5486553
桃园新区,商务住宅,住宅区,住宅小区,密关路东50米,北京市,北京市,密云区,116.8163682,40.54425468
富贵园,商务住宅,住宅区,住宅小区,密关路石城镇成人学校南侧,北京市,北京市,密云区,116.8155245,40.54462792
同心家园,商务住宅,住宅区,住宅小区,石塘路村203号,北京市,北京市,密云区,116.8157922,40.54344504
清凉谷黑龙潭旭日家园,商务住宅,住宅区,住宅区,石城镇北石城村54号,北京市,北京市,密云区,116.8122559,40.54818198
工业园路,商务住宅,产业园区,产业园区,工业园路北50米,北京市,北京市,密云区,117.1157637,40.5428854
北山小区,商务住宅,住宅区,住宅小区,太师屯镇,北京市,北京市,密云区,117.1221508,40.5439876
转洼,商务住宅,住宅区,住宅区,,北京市,北京市,密云区,117.186923,40.54122064
龙城馨苑,商务住宅,住宅区,住宅小区,旧县镇龙庆峡古城民俗村北外大街26号附近,北京市,北京市,延庆区,116.0136788,40.54092852
旧县古城旅游民俗村123号院,商务住宅,住宅区,住宅区,古城村,北京市,北京市,延庆区,116.0164379,40.54062878
旧县古城旅游民俗村150号院,商务住宅,商务住宅相关,商务住宅相关,旧县古城旅游民俗村,北京市,北京市,延庆区,116.0167211,40.5400113
旧县古城旅游民俗村83号院,商务住宅,商务住宅相关,商务住宅相关,古城村,北京市,北京市,延庆区,116.0169483,40.5403165
太师府别墅,商务住宅,住宅区,住宅区,太师屯镇滨河路9号院,北京市,北京市,密云区,117.1149972,40.53520273
正阳小区,商务住宅,住宅区,住宅小区,永安街密云区第二医院南100米,北京市,北京市,密云区,117.1236928,40.53342099
永安家园,商务住宅,住宅区,住宅小区,密云京密路南太师屯镇中心街,北京市,北京市,密云区,117.1196621,40.53981001
大坡南峪,商务住宅,住宅区,住宅区,,北京市,北京市,密云区,117.1799068,40.53920447
龙聚山庄北区,商务住宅,住宅区,住宅小区,,北京市,北京市,延庆区,115.9580392,40.52299428
龙聚山庄中区,商务住宅,住宅区,住宅小区,靳家堡,北京市,北京市,延庆区,115.9552381,40.52128512
山水闲庭,商务住宅,商务住宅相关,商务住宅相关,龙庆峡上郝庄新村别墅区1号楼底商,北京市,北京市,延庆区,116.0187177,40.52501446
夏都湾,商务住宅,住宅区,住宅小区,上郝庄村,北京市,北京市,延庆区,116.0210166,40.52435142
缙阳小区,商务住宅,住宅区,住宅小区,永宁镇政府北60米(昌赤路西),北京市,北京市,延庆区,116.1567369,40.52928953
孔化营东区8号,商务住宅,住宅区,住宅区,滨河北路与盛西路交叉口东北50米,北京市,北京市,延庆区,116.1535587,40.52372657
北街社区,商务住宅,住宅区,住宅小区,永宁镇拱辰街11号,北京市,北京市,延庆区,116.1585895,40.52668528
拖拉机站小区,商务住宅,住宅区,住宅小区,昌赤路,北京市,北京市,延庆区,116.1654268,40.52794437
燕羽山庄,商务住宅,住宅区,住宅区,永宁镇拱辰街40号,北京市,北京市,延庆区,116.1598041,40.52586495
安阔国际,商务住宅,商务住宅相关,商务住宅相关,拱辰街50号附近,北京市,北京市,延庆区,116.1595464,40.52557762
北关新区,商务住宅,住宅区,住宅区,延琉路与昌赤路交叉口北150米,北京市,北京市,延庆区,116.1605547,40.5294685
四海敌楼,商务住宅,商务住宅相关,商务住宅相关,延琉路西200米,北京市,北京市,延庆区,116.4086718,40.52373316
舒彤院,商务住宅,商务住宅相关,商务住宅相关,密关路东100米,北京市,北京市,密云区,116.8112233,40.5220927
东莱园,商务住宅,住宅区,住宅区,,北京市,北京市,密云区,116.9884656,40.52512603
温馨同行家园,商务住宅,住宅区,住宅区,002县道北100米,北京市,北京市,密云区,117.0983587,40.52532265
龙聚山庄一期,商务住宅,住宅区,住宅小区,县城正北6.5公里处,北京市,北京市,延庆区,115.8952865,40.51231799
靳家堡1区,商务住宅,住宅区,住宅小区,京银路与018县道交叉口西100米,北京市,北京市,延庆区,115.9324832,40.5176269
龙聚山庄,商务住宅,住宅区,别墅,靳家堡,北京市,北京市,延庆区,115.9555523,40.52095651
龙聚山庄东南区,商务住宅,住宅区,住宅小区,张山营镇龙聚山庄,北京市,北京市,延庆区,115.9592373,40.51933407
养殖小区路,商务住宅,住宅区,住宅区,养殖小区路西50米,北京市,北京市,延庆区,116.0573247,40.51833747
龙湾露营公园木屋别墅D型,商务住宅,住宅区,别墅,,北京市,北京市,延庆区,116.0859235,40.51582762
龙湾露营公园木屋别墅B型,商务住宅,住宅区,别墅,旧县镇东龙湾村南200米,北京市,北京市,延庆区,116.0925736,40.51526107
露营公园二居木屋别墅,商务住宅,住宅区,住宅区,中街二巷与中街六巷交叉口西100米,北京市,北京市,延庆区,116.0932272,40.51305619
隆庆山庄,商务住宅,住宅区,住宅区,旧县镇上磨团山路,北京市,北京市,延庆区,116.1015324,40.51398961
新华营2区291号,商务住宅,商务住宅相关,商务住宅相关,延琉路北150米,北京市,北京市,延庆区,116.1193071,40.51895638
新华营2区271号,商务住宅,商务住宅相关,商务住宅相关,,北京市,北京市,延庆区,116.1197368,40.51971646
三里墩(招呼站),商务住宅,商务住宅相关,商务住宅相关,S323(延琉路),北京市,北京市,延庆区,116.1339691,40.51978381
碧森低碳农业技术及循环经济示范园,商务住宅,产业园区,产业园区,永宁镇昌赤路华都食品公司向南300米路东,北京市,北京市,延庆区,116.1846882,40.51351075
五座楼塔楼,商务住宅,商务住宅相关,商务住宅相关,,北京市,北京市,密云区,116.7837369,40.51531253
太师屯壹号院,商务住宅,住宅区,住宅区,101国道白龙潭2.7公里青龙阁南1公里,北京市,北京市,密云区,117.0847534,40.51438437
涿鹿温馨家园,商务住宅,商务住宅相关,商务住宅相关,下坂泉东一巷附近,北京市,北京市,延庆区,115.8919513,40.50512123
金蜗牛龙湾(建设中),商务住宅,商务住宅相关,商务住宅相关,旧县镇金牛湖畔近东龙湾村,北京市,北京市,延庆区,116.0858053,40.50960872
龙湾露营公园复式木屋别墅3号,商务住宅,住宅区,别墅,旧县镇东龙湾村南200米,北京市,北京市,延庆区,116.0938317,40.50465433
北京龙湾国际露营公园木屋别墅E型3号,商务住宅,商务住宅相关,商务住宅相关,旧县镇东龙湾村南200米(龙湾国际露营公园内),北京市,北京市,延庆区,116.0914214,40.50531096
北京南山健源农业生态产业园,商务住宅,产业园区,产业园区,永宁镇盛世营村东南1400米,北京市,北京市,延庆区,116.1536636,40.50433136
桑树峪,商务住宅,住宅区,住宅区,零一五县道,北京市,北京市,延庆区,116.2993769,40.50184796
石门山集装箱住宿区,商务住宅,住宅区,住宅区,怀北镇椴树岭村峪道河自然村1号,北京市,北京市,怀柔区,116.6607019,40.51068305
云水花溪,商务住宅,商务住宅相关,商务住宅相关,梨树沟村(近五座楼森林公园),北京市,北京市,密云区,116.8108153,40.50808892
四合颐园,商务住宅,商务住宅相关,商务住宅相关,沙太路附近,北京市,北京市,密云区,117.1736959,40.50476159
花园领地,商务住宅,住宅区,住宅区,新辰路20号,北京市,北京市,延庆区,116.0126709,40.49664565
金隅天坛延庆生产基地,商务住宅,产业园区,产业园区,,北京市,北京市,延庆区,116.0506096,40.49208345
南庄南沟,商务住宅,住宅区,住宅区,,北京市,北京市,密云区,117.1559069,40.49736305
建东小区甲3号,商务住宅,住宅区,住宅区,延庆镇孟庄村建东小区甲3号,北京市,北京市,延庆区,115.9644343,40.48663213
老仁庄新村,商务住宅,住宅区,住宅小区,香苑街与014县道交汇处西南150米,北京市,北京市,延庆区,115.9759229,40.48618198
王致和腐乳生产基地,商务住宅,产业园区,产业园区,八峪路西100米,北京市,北京市,延庆区,116.0332506,40.48310561
天成家园,商务住宅,住宅区,住宅小区,沈家营镇延琉路与八峪路交汇处,北京市,北京市,延庆区,116.0360224,40.48226139
沈馨佳苑,商务住宅,住宅区,住宅小区,001县道与八峪路交汇处东侧,北京市,北京市,延庆区,116.0403638,40.48883553
沈家营村2区8号,商务住宅,商务住宅相关,商务住宅相关,,北京市,北京市,延庆区,116.0462831,40.48516987
宝林寺2区,商务住宅,住宅区,住宅小区,宝林寺二区26号楼(滨河南路南),北京市,北京市,延庆区,116.0941025,40.48452384
恒安西嫩田园综合体,商务住宅,商务住宅相关,商务住宅相关,永四路附近,北京市,北京市,延庆区,116.1649068,40.48524615
恒安养老帮扶社区,商务住宅,商务住宅相关,商务住宅相关,永四路附近,北京市,北京市,延庆区,116.1615365,40.48360061
玫瑰苑,商务住宅,住宅区,别墅,环支路附近,北京市,北京市,密云区,116.82051,40.49018541
辉煌·云上,商务住宅,住宅区,住宅区,张山营镇古龙路66号,北京市,北京市,延庆区,115.8067156,40.47488845
云上的VILLA,商务住宅,住宅区,住宅区,松山风景区辉煌国际度假区,北京市,北京市,延庆区,115.8067226,40.47488847
欲全楼,商务住宅,商务住宅相关,商务住宅相关,北辛堡村,北京市,北京市,延庆区,115.8210758,40.47710684
温泉馨苑,商务住宅,住宅区,住宅小区,延庆镇,北京市,北京市,延庆区,115.9671992,40.47592046
东方假日温泉别墅,商务住宅,住宅区,住宅区,儒林街道医孟路温泉小区,北京市,北京市,延庆区,115.9627308,40.4754018
观澜国际,住宿服务,宾馆酒店,宾馆酒店|商务住宅,妫水北街33号,北京市,北京市,延庆区,115.9690369,40.47234494
八达岭温泉度假村温泉别墅,商务住宅,住宅区,别墅,八达岭镇,北京市,北京市,延庆区,115.9665794,40.47335031
北京金隅,商务住宅,住宅区,住宅小区,妫水北街35号附近,北京市,北京市,延庆区,115.9696548,40.47355767
观澜国际,住宿服务,宾馆酒店,宾馆酒店|商务住宅,妫水北街33号,北京市,北京市,延庆区,115.9690369,40.47234494
世爵华府,商务住宅,住宅区,住宅小区,妫水北街2号(八达岭温泉度假村对面),北京市,北京市,延庆区,115.9712009,40.47377921
火车站小区,商务住宅,住宅区,住宅小区,延庆镇,北京市,北京市,延庆区,115.9913818,40.47328243
八中学生公寓,商务住宅,住宅区,宿舍,延琉路与河广路交叉口西150米,北京市,北京市,延庆区,116.002831,40.47403125
广安家园,商务住宅,商务住宅相关,商务住宅相关,延琉路东50米,北京市,北京市,延庆区,116.0023777,40.47318
连家营2区,商务住宅,住宅区,住宅小区,滨河北路西200米,北京市,北京市,延庆区,116.0550447,40.47681781
北白岩文化活动中心,商务住宅,住宅区,社区中心,北白岩正街154号附近,北京市,北京市,密云区,116.8059381,40.47930768
