名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
中通汇元,金融保险服务,金融保险服务机构,金融保险机构,儒林街道孟家庄路61号院10-6,北京市,北京市,延庆区,115.9630411,40.46559929
中国建设银行(胜利街储蓄所),金融保险服务,银行,中国建设银行,东顺城街北口,北京市,北京市,延庆区,115.9686283,40.46353794
信诚投资(医孟路),金融保险服务,金融保险服务机构,金融保险机构,孟家庄路61号院19-7,北京市,北京市,延庆区,115.9671138,40.46520242
京西北投资担保公司,金融保险服务,金融保险服务机构,金融保险机构,孟家庄路61号院13-1,北京市,北京市,延庆区,115.9669931,40.46609737
中诚融信,金融保险服务,金融保险服务机构,金融保险机构,孟家庄路61号院13-8,北京市,北京市,延庆区,115.967032,40.46581938
华赢凯来(医孟路),金融保险服务,金融保险服务机构,金融保险机构,高塔路8-6号附近,北京市,北京市,延庆区,115.9675355,40.46513429
鼎盛银通投资,金融保险服务,金融保险服务机构,金融保险机构,孟家庄路61号院13-4,北京市,北京市,延庆区,115.9668186,40.46590593
瑞泰和投资公司,金融保险服务,金融保险服务机构,金融保险机构,高塔路8-6号附近,北京市,北京市,延庆区,115.9675086,40.46525931
宝瑞投资,金融保险服务,金融保险服务机构,金融保险机构,三里河路格兰山水(西门)附近,北京市,北京市,延庆区,115.9672681,40.46693824
阳光聚源投资公司,金融保险服务,金融保险服务机构,金融保险机构,高塔路8-6号附近,北京市,北京市,延庆区,115.9670779,40.46535446
中国邮政储蓄银行(高塔路营业所),金融保险服务,银行,中国邮政储蓄银行,延庆镇高塔路格兰山水小区11号楼DS11-22号,北京市,北京市,延庆区,115.9684788,40.46384323
北京农商银行ATM(高塔路),金融保险服务,自动提款机,北京农商银行ATM,北街与高塔路交叉口东150米,北京市,北京市,延庆区,115.9647133,40.4640095
北京农商银行ATM(医孟路),金融保险服务,自动提款机,北京农商银行ATM,高塔路8-6号附近,北京市,北京市,延庆区,115.9675036,40.4653143
中国建设银行ATM,金融保险服务,自动提款机,中国建设银行ATM,高塔街3号,北京市,北京市,延庆区,115.968439,40.46304468
北京裕龙达小额贷款,金融保险服务,金融保险服务机构,金融保险机构,医孟路与高塔路交叉口南150米,北京市,北京市,延庆区,115.9685387,40.4625926
北京裕孔达小额贷款,金融保险服务,金融保险服务机构,金融保险机构,东顺城街甲1号附近,北京市,北京市,延庆区,115.9686643,40.46253328
中国建设银行24小时自助银行(胜利街储蓄所),金融保险服务,自动提款机,中国建设银行ATM,东顺城街北口,北京市,北京市,延庆区,115.9686283,40.46353794
UIB北京联合保险经纪有限公司(延庆营业部),金融保险服务,保险公司,保险公司,延庆镇温泉西里1号楼底商,北京市,北京市,延庆区,115.9670293,40.46356936
中国银行24小时自助银行(东顺城街),金融保险服务,自动提款机,中国银行ATM,东顺城街28号,北京市,北京市,延庆区,115.9683933,40.46162542
中国邮政储蓄银行ATM(高塔路营业所),金融保险服务,自动提款机,中国邮政储蓄银行ATM,高塔路273号,北京市,北京市,延庆区,115.9684788,40.46384323
北京农商银行24小时自助银行(延庆区卫生局南),金融保险服务,自动提款机,北京农商银行ATM,东顺城街26号(北京市延庆区卫生局南),北京市,北京市,延庆区,115.9686615,40.46176362
北京延庆村镇银行,金融保险服务,银行,银行,高塔街73号,北京市,北京市,延庆区,115.9751481,40.46538555
北京银行(自助银行),金融保险服务,自动提款机,北京农商银行ATM,延庆镇高塔路62号,北京市,北京市,延庆区,115.9750455,40.46543783
中国银行(北京延庆支行),金融保险服务,银行,中国银行,延庆镇庆园街12号,北京市,北京市,延庆区,115.9743481,40.47026274
中国银行(北京延庆高塔街支行),金融保险服务,银行,中国银行,延庆镇高塔街64号,北京市,北京市,延庆区,115.9789267,40.46489668
中国农业银行24小时自助银行(北京延庆高塔支行),金融保险服务,自动提款机,中国农业银行ATM,延庆镇高塔街73号,北京市,北京市,延庆区,115.9753416,40.46496917
中国工商银行(北京妫水北街支行),金融保险服务,银行,中国工商银行,延庆镇妫水北街15号,北京市,北京市,延庆区,115.9711586,40.46132877
中国银行24小时自助银行(北京延庆高塔街支行),金融保险服务,自动提款机,中国银行ATM,延庆镇高塔街64号,北京市,北京市,延庆区,115.9789267,40.46489668
中天志远投资管理,公司企业,公司,公司|金融保险服务,广兴街与恒安中街三巷交叉口西北100米附近,北京市,北京市,延庆区,115.9740973,40.46789051
北京农商银行(夏都支行),金融保险服务,银行,北京农商银行,延庆镇高塔街62号,北京市,北京市,延庆区,115.978525,40.46485089
北京农商银行ATM(高塔小区南区西),金融保险服务,自动提款机,北京农商银行ATM,高塔路高塔小区13号楼底商,北京市,北京市,延庆区,115.973081,40.46436397
中国农业银行(北京延庆高塔支行),金融保险服务,银行,中国农业银行,延庆镇高塔街73号,北京市,北京市,延庆区,115.9753795,40.4648741
北京银行24小时自助银行(广兴街),金融保险服务,自动提款机,北京银行ATM,闫水饺大酒楼南70米(广兴街东),北京市,北京市,延庆区,115.9752259,40.46536534
中国邮政储蓄银行ATM(广兴街),金融保险服务,自动提款机,中国邮政储蓄银行ATM,广兴街与恒安中街三巷交叉口西50米,北京市,北京市,延庆区,115.9742867,40.46721226
北京银行(延庆支行),金融保险服务,银行,北京银行,延庆镇高塔街67号2幢,北京市,北京市,延庆区,115.9777366,40.4648882
中国社会保险服务大厅,金融保险服务,金融保险服务机构,金融保险机构,延庆镇高塔路40号,北京市,北京市,延庆区,115.9740279,40.46435925
聚一投资,金融保险服务,金融保险服务机构,金融保险机构,高塔路56号附近,北京市,北京市,延庆区,115.9759007,40.46477962
中鼎华信基金,金融保险服务,金融保险服务机构,金融保险机构,延庆镇冠山东路32号301室,北京市,北京市,延庆区,115.9715769,40.46429231
中邮人寿(庆园街),金融保险服务,保险公司,保险公司,妫水北街与庆园街交叉口东50米,北京市,北京市,延庆区,115.9712602,40.47010167
慧泽元通北京资产管理有限公司,金融保险服务,金融保险服务机构,金融保险机构,妫水北街与高塔路交叉口东150米,北京市,北京市,延庆区,115.9725179,40.46396376
北京银行24小时自助银行(延庆支行),金融保险服务,自动提款机,北京银行ATM,高塔街67号,北京市,北京市,延庆区,115.9778064,40.46489499
耀盛财富管理有限公司,金融保险服务,金融保险服务机构,金融保险机构,恒安小区28-21,北京市,北京市,延庆区,115.975283,40.47072782
海润财富(妫水北街),金融保险服务,金融保险服务机构,金融保险机构,胜芳园小区综合楼2号,北京市,北京市,延庆区,115.9711704,40.46262918
中国银行24小时自助银行(北京延庆支行),金融保险服务,自动提款机,中国银行ATM,庆园街12号,北京市,北京市,延庆区,115.9743481,40.47026274
中国平安财产保险股份有限公司(庆园街),金融保险服务,保险公司,中国平安保险公司,延庆镇恒安小区28-7,北京市,北京市,延庆区,115.9760046,40.47081868
金汇行通投资公司,金融保险服务,金融保险服务机构,金融保险机构,庆园街与新城街交叉口西200米,北京市,北京市,延庆区,115.9761083,40.47082537
辉盛小额贷款有限公司,金融保险服务,金融保险服务机构,金融保险机构,广兴街与庆园街交叉口东150米,北京市,北京市,延庆区,115.974983,40.47077467
胜达鑫担保有限公司,金融保险服务,金融保险服务机构,金融保险机构,恒安小区28-17,北京市,北京市,延庆区,115.9754844,40.47075822
中国农业银行24小时自助银行(新城街),金融保险服务,自动提款机,中国农业银行ATM,新城街10号,北京市,北京市,延庆区,115.9788894,40.46815537
泰康人寿保险股份有限公司(妫水北街),金融保险服务,保险公司,泰康人寿保险公司,妫水北街15号工会西楼3层,北京市,北京市,延庆区,115.9716109,40.46305075
中国邮政储蓄银行(庆园街支行),金融保险服务,银行,中国邮政储蓄银行,庆园街16号,北京市,北京市,延庆区,115.9712602,40.47010167
睿辰投资房产汽车抵押贷款,金融保险服务,金融保险服务机构,金融保险机构,妫水北街与步行街交叉口北150米,北京市,北京市,延庆区,115.9716799,40.46151921
北京农商银行24小时自助银行(夏都支行),金融保险服务,自动提款机,北京农商银行ATM,高塔路62号,北京市,北京市,延庆区,115.9784393,40.46484214
中国工商银行24小时自助银行(川北社区卫生服务站西南),金融保险服务,自动提款机,中国工商银行ATM,川北小区5号楼,北京市,北京市,延庆区,115.977717,40.46239933
中国工商银行24小时自助银行(北京妫水北街支行),金融保险服务,自动提款机,中国工商银行ATM,妫水北街15号,北京市,北京市,延庆区,115.9712643,40.46137146
中国邮政储蓄银行24小时自助银行(庆园街支行),金融保险服务,自动提款机,中国邮政储蓄银行ATM,庆园街16号,北京市,北京市,延庆区,115.971309,40.47011452
北京农商银行ATM(金宸大厦西北),金融保险服务,自动提款机,北京农商银行ATM,东外大街89号金宸,北京市,北京市,延庆区,115.9765151,40.46141828
新华人寿保险股份有限公司(延庆营销服务部),金融保险服务,保险公司,新华人寿保险公司,延庆镇高塔街58号5层,北京市,北京市,延庆区,115.9810586,40.46392576
新华人寿保险股份有限公司(新城街),金融保险服务,保险公司,新华人寿保险公司,延庆镇高塔街58号,北京市,北京市,延庆区,115.9805412,40.46467498
中国邮政储蓄银行(香水苑储蓄所),金融保险服务,银行,中国邮政储蓄银行,东外大街61号,北京市,北京市,延庆区,115.9875583,40.46366029
中国农业银行(北京延庆支行),金融保险服务,银行,中国农业银行,八达岭镇香水园街道东外大街73号,北京市,北京市,延庆区,115.981318,40.46202381
中国农业银行24小时自助银行(北京延庆县支行营业部),金融保险服务,自动提款机,中国农业银行ATM,东外大街73号延庆营业室,北京市,北京市,延庆区,115.9814844,40.46206729
新兴小区邮政储蓄ATM,金融保险服务,自动提款机,中国邮政储蓄银行ATM,新兴小区,北京市,北京市,延庆区,115.9814527,40.46852158
中建京北投资发展有限公司,金融保险服务,金融保险服务机构,金融保险机构,香苑街17号,北京市,北京市,延庆区,115.9842647,40.46363127
中国建设银行(新城街储蓄所),金融保险服务,银行,中国建设银行,延庆镇新城街10号,北京市,北京市,延庆区,115.979021,40.46769018
中国工商银行24小时自助银行(延庆区人大常委会西北),金融保险服务,自动提款机,中国工商银行ATM,新兴小区内(新兴小区八号楼东),北京市,北京市,延庆区,115.9812276,40.46737376
中国邮政储蓄银行ATM(高塔路),金融保险服务,自动提款机,中国邮政储蓄银行ATM,高塔路101号附近,北京市,北京市,延庆区,115.9869969,40.46706052
人保财险客服,金融保险服务,金融保险服务机构,金融保险机构,东外大街62号附近,北京市,北京市,延庆区,115.9870611,40.46350487
中国邮政储蓄银行(新兴小区邮政储蓄所),金融保险服务,银行,中国邮政储蓄银行,延庆镇新兴小区内,北京市,北京市,延庆区,115.9813899,40.4684598
华融信信用担保有限公司(新城街),金融保险服务,金融保险服务机构,金融保险机构,高塔街58-1北京市延庆区知识产权局附近,北京市,北京市,延庆区,115.9806649,40.46388895
中国邮政储蓄银行(北京延庆区支行),金融保险服务,银行,中国邮政储蓄银行,东外大街79号,北京市,北京市,延庆区,115.9803553,40.46137596
中国邮政储蓄银行24小时自助银行,金融保险服务,自动提款机,中国邮政储蓄银行ATM,延庆镇,北京市,北京市,延庆区,115.9875583,40.46366029
中国邮政储蓄银行24小时自助银行,金融保险服务,自动提款机,中国邮政储蓄银行ATM,东外大街与香苑街交叉口西南50米,北京市,北京市,延庆区,115.9846814,40.46252149
中国建设银行24小时自助银行(新城街储蓄所),金融保险服务,自动提款机,中国建设银行ATM,新城街10号,北京市,北京市,延庆区,115.979021,40.46769018
中国人寿保险股份有限公司-客户服务中心,金融保险服务,金融保险服务机构,金融保险机构,东外大街62号,北京市,北京市,延庆区,115.9841712,40.4623641
中国邮政储蓄银行(北京延庆区支行),金融保险服务,银行,中国邮政储蓄银行,东外大街42号,北京市,北京市,延庆区,115.9791812,40.4614794
自助银行服务,金融保险服务,自动提款机,北京农商银行ATM,东外大街42号附近,北京市,北京市,延庆区,115.9792191,40.46147329
中国邮政储蓄银行ATM(北京延庆区支行),金融保险服务,自动提款机,中国邮政储蓄银行ATM,东外大街42号,北京市,北京市,延庆区,115.9791434,40.46147252
中国邮政储蓄银行24小时自助银行(北京延庆区支行),金融保险服务,自动提款机,中国邮政储蓄银行ATM,东外大街与新城街交叉口西南50米,北京市,北京市,延庆区,115.9803025,40.46136512
北京农商银行24小时自助银行(新城街),金融保险服务,自动提款机,北京农商银行ATM,高塔街58-1号,北京市,北京市,延庆区,115.9799503,40.46387009
中国人寿,金融保险服务,保险公司,中国人寿保险公司,东外大街62号,北京市,北京市,延庆区,115.9841712,40.4623641
阳光财产保险集团客户服务中心,金融保险服务,保险公司,保险公司,石河营建材城北大3号嘉实多,北京市,北京市,延庆区,115.9895169,40.46864816
中国农业银行(泰安支行),金融保险服务,银行,中国农业银行,龙庆南路6号2幢1层3间,北京市,北京市,延庆区,115.9933304,40.46272811
北京保险销售公司,金融保险服务,保险公司,保险公司,高塔路与龙庆路交叉口北100米,北京市,北京市,延庆区,115.9897841,40.46802962
阳光车险,金融保险服务,金融保险服务机构,金融保险机构,延庆镇石河营建材城,北京市,北京市,延庆区,115.9923581,40.46861451
中国农业银行24小时自助银行(北京延庆泰安支行),金融保险服务,自动提款机,中国农业银行ATM,龙庆南路6号2幢,北京市,北京市,延庆区,115.9933304,40.46272811
中国人民人寿保险股份有限公司(延庆区营销服务部),金融保险服务,保险公司,中国人民保险公司,延庆镇京张路口南100米路东,北京市,北京市,延庆区,115.9932178,40.46290637
中国人民保险,金融保险服务,保险公司,中国人民保险公司,延庆镇京张路口南50米农业银行旁,北京市,北京市,延庆区,115.9931022,40.46303967
北阳光财产保险公司,金融保险服务,金融保险服务机构,金融保险机构,延庆镇京张路石河营建材城综合楼,北京市,北京市,延庆区,115.9890715,40.46858654
北京农商银行ATM(延庆城东分理处),金融保险服务,自动提款机,北京农商银行ATM,延庆镇,北京市,北京市,延庆区,115.9903382,40.46781702
北京农商银行(井庄分理处),金融保险服务,银行,北京农商银行,井庄镇政府院内,北京市,北京市,延庆区,116.0882512,40.46822539
中国工商银行离行式自助服务区(北京分行延庆支行井庄镇66081部队),金融保险服务,自动提款机,中国工商银行ATM,井庄镇,北京市,北京市,延庆区,116.0868206,40.47027677
