名称,大类,中类,小类,地址,省,市,区,WGS8_经度,WGS84_纬度
薛世稳中医诊所,医疗保健服务,诊所,诊所,公园街101号,陕西省,西安市,阎良区,109.2282988,34.67563936
西安阎良刘卫青中医诊所,医疗保健服务,诊所,诊所,公园街97号附近,陕西省,西安市,阎良区,109.2290002,34.67267449
官路村卫生室(康相路),医疗保健服务,诊所,诊所,,陕西省,西安市,阎良区,109.2532175,34.67666487
咀子村卫生室,医疗保健服务,诊所,诊所,交武路与阎油路交叉口北200米,陕西省,西安市,阎良区,109.2999038,34.67245311
东丁村卫生室,医疗保健服务,诊所,诊所,东丁村,陕西省,西安市,阎良区,109.3237301,34.6814356
谭家村卫生室,医疗保健服务,诊所,诊所,航空城大道西段北50米,陕西省,西安市,阎良区,109.1734476,34.66685896
华远大药房(振兴路店),医疗保健服务,医药保健销售店,药房,闫良人民路西段聚宝小学以北附近,陕西省,西安市,阎良区,109.1926348,34.66565393
阎良区振兴社区卫生服务中心,医疗保健服务,综合医院,卫生院,振兴街6号,陕西省,西安市,阎良区,109.1925956,34.66789883
郑家村卫生室(西安市阎良区振兴卫生院西),医疗保健服务,诊所,诊所,闫良人民路西段聚宝小学以北附近,陕西省,西安市,阎良区,109.1926499,34.6654981
万寿堂大药房,医疗保健服务,医药保健销售店,药房,迎宾北路与迎宾立交交叉口东南100米,陕西省,西安市,阎良区,109.2089026,34.66352034
权健火疗养生馆,医疗保健服务,医疗保健服务场所,医疗保健服务场所,迎宾北路附近,陕西省,西安市,阎良区,109.208236,34.66300997
民间中草药泡手脚专业灰指甲(阎良分店),医疗保健服务,医药保健销售店,医疗保健用品,凤凰西路88号附近,陕西省,西安市,阎良区,109.2110835,34.66237699
金百年养生堂,医疗保健服务,医药保健销售店,医疗保健用品,凤凰西路106号附近,陕西省,西安市,阎良区,109.2099806,34.66220084
康宁大药房(延凤路),医疗保健服务,医药保健销售店,药房,凤凰北街与延凤路交叉口北100米,陕西省,西安市,阎良区,109.2160789,34.66583334
博爱宠物医院(前进西路),医疗保健服务,动物医疗场所,动物医疗场所,凤凰路街道凤凰北路(老汽车站对面),陕西省,西安市,阎良区,109.2154143,34.6674412
一笑堂大药房(前进西路),医疗保健服务,医药保健销售店,药房,凤凰北街与前进西路交叉口西南100米,陕西省,西安市,阎良区,109.2151261,34.66768368
华泰大药房(凤凰北街),医疗保健服务,医药保健销售店,药房,凤凰北街,陕西省,西安市,阎良区,109.215971,34.66340543
怡康医药超市(凤凰北街店),医疗保健服务,医药保健销售店,药房,凤凰北街北段东侧建秀凤凰商住大厦01幢10102室(有福餐馆向北20米处路西),陕西省,西安市,阎良区,109.2160008,34.66640075
回春堂大药房(延凤路),医疗保健服务,医药保健销售店,药房,延凤路27号,陕西省,西安市,阎良区,109.219736,34.66551714
众和医药超市,医疗保健服务,医药保健销售店,药房,供销商住大厦10109号,陕西省,西安市,阎良区,109.2163431,34.66494042
永福康医药超市,医疗保健服务,医药保健销售店,药房,延凤路31-3号附近,陕西省,西安市,阎良区,109.2189876,34.66544053
天赐延年健康品(凤凰北街店),医疗保健服务,医药保健销售店,医疗保健用品,凤凰北街103号附近,陕西省,西安市,阎良区,109.2156496,34.66621856
社区康复室,医疗保健服务,医疗保健服务场所,医疗保健服务场所,凤凰路街道凤凰路北段龙凤小区门口,陕西省,西安市,阎良区,109.2161839,34.66572455
阎良骊山皮肤泌尿专科,医疗保健服务,专科医院,专科医院,凤凰北街39号,陕西省,西安市,阎良区,109.2161089,34.66560758
祥康堂(前进西路),医疗保健服务,医疗保健服务场所,医疗保健服务场所,凤凰北街与前进西路交叉口西南50米,陕西省,西安市,阎良区,109.2153973,34.66759804
众泰医药,医疗保健服务,医药保健销售店,药房,延凤路23号附近,陕西省,西安市,阎良区,109.2203272,34.66548969
马洪斌口腔诊所,医疗保健服务,专科医院,口腔医院,延凤西路88号,陕西省,西安市,阎良区,109.2150573,34.66517488
西安市阎良区卫生防疫站,医疗保健服务,疾病预防机构,疾病预防,凤凰路街道凤凰北街80号,陕西省,西安市,阎良区,109.2139185,34.66510273
张继谋中医诊所,医疗保健服务,诊所,诊所,凤凰北街与延凤路交叉口西150米,陕西省,西安市,阎良区,109.2145399,34.66513437
凤康大药房(凤凰西路),医疗保健服务,医药保健销售店,药房,凤凰新村,陕西省,西安市,阎良区,109.2138506,34.66267785
杨竹琴诊所,医疗保健服务,诊所,诊所,凤凰北街112号,陕西省,西安市,阎良区,109.2154513,34.66711554
李海宽诊所,医疗保健服务,诊所,诊所,延安街50号,陕西省,西安市,阎良区,109.2209904,34.6672167
平泰药店,医疗保健服务,医药保健销售店,药房,凤凰路街道风华小区南门斜对面,陕西省,西安市,阎良区,109.2134193,34.66261843
鼻煜阁中医康复护理中心,医疗保健服务,专科医院,耳鼻喉医院,凤凰北街与延凤路交叉口东南50米,陕西省,西安市,阎良区,109.216152,34.66486829
爱吧成人用品,医疗保健服务,医疗保健服务场所,医疗保健服务场所,凤凰西路26号附近,陕西省,西安市,阎良区,109.2147272,34.66303447
天脉生态健康生活馆,医疗保健服务,医疗保健服务场所,医疗保健服务场所,凤凰路街道凤凰西路19号,陕西省,西安市,阎良区,109.2147162,34.66300249
好孝心(延凤路),医疗保健服务,医疗保健服务场所,医疗保健服务场所,延凤路与延安街交叉口西150米,陕西省,西安市,阎良区,109.2199731,34.66518665
西安阎良那天佑诊所,医疗保健服务,诊所,诊所,凤凰北街与延凤路交叉口东南100米,陕西省,西安市,阎良区,109.2163031,34.66426099
钱华忠诊所,医疗保健服务,诊所,诊所,延凤路10号,陕西省,西安市,阎良区,109.2205294,34.6652341
惠芝园蜂产品阎良体验总店,医疗保健服务,医疗保健服务场所,医疗保健服务场所,凤凰北街106-1号附近,陕西省,西安市,阎良区,109.2150462,34.66515489
无限极工作室(凤凰西路店),医疗保健服务,医药保健销售店,医疗保健用品,凤凰东路与凤凰西路交叉口西北150米,陕西省,西安市,阎良区,109.2151534,34.66377925
百信大药房(延安街店),医疗保健服务,医药保健销售店,药房,延安街48号,陕西省,西安市,阎良区,109.2209874,34.66717074
李茂寅口腔诊所,医疗保健服务,诊所,诊所,凤凰东路军干所综合楼1,陕西省,西安市,阎良区,109.2196901,34.66381164
阎良博爱综合门诊部,医疗保健服务,诊所,诊所,前进西路与延安街交叉口西南50米,陕西省,西安市,阎良区,109.2209944,34.66697292
康福堂药店(年丰路),医疗保健服务,医药保健销售店,药房,年丰路与阎荆路交叉口西南50米,陕西省,西安市,阎良区,109.2138779,34.67148189
李硕口腔诊所,医疗保健服务,专科医院,口腔医院,延安北路优公馆,陕西省,西安市,阎良区,109.2205041,34.66793762
唐豆健康家园,医疗保健服务,医药保健销售店,医疗保健用品,凤凰东路与凤凰西路交叉口西南150米,陕西省,西安市,阎良区,109.2153987,34.66239975
阎良村卫生室,医疗保健服务,诊所,诊所,前进西路与年丰路交叉口西北50米,陕西省,西安市,阎良区,109.2140631,34.6699375
今安生活馆,医疗保健服务,医药保健销售店,医疗保健用品,凤凰东路与凤凰西路交叉口西南150米,陕西省,西安市,阎良区,109.2154077,34.66231583
阎良区妇幼保健站第二产科门诊部,医疗保健服务,诊所,诊所,凤凰东路27号,陕西省,西安市,阎良区,109.2186716,34.66380271
瑞倪维儿免费体验养生馆直营店,医疗保健服务,医疗保健服务场所,医疗保健服务场所,前进西路44号,陕西省,西安市,阎良区,109.2192885,34.66838613
丽可医疗器(凤凰西路),医疗保健服务,医药保健销售店,医疗保健用品,凤凰西路66号附近,陕西省,西安市,阎良区,109.2124526,34.66249746
一笑堂(凤凰北街),医疗保健服务,医疗保健服务场所,医疗保健服务场所,汽车站对面向北左转,陕西省,西安市,阎良区,109.2160812,34.6624524
延凤路诊所,医疗保健服务,诊所,诊所,延凤路14号,陕西省,西安市,阎良区,109.2203683,34.66521497
煜和堂王氏冷敷贴理疗养生馆,医疗保健服务,医疗保健服务场所,医疗保健服务场所,凤凰西路23-9号附近,陕西省,西安市,阎良区,109.2151315,34.66308385
雪中金慢病调理中心(凤凰西路),医疗保健服务,医疗保健服务场所,医疗保健服务场所,凤凰东路28号附近,陕西省,西安市,阎良区,109.2155467,34.66322716
黄景阳中医诊所,医疗保健服务,诊所,诊所,凤凰西路54号附近,陕西省,西安市,阎良区,109.2132272,34.66267817
颜学口腔诊所,医疗保健服务,专科医院,口腔医院,凤凰西路1号,陕西省,西安市,阎良区,109.2115749,34.6626753
阎良区计生生殖保健服务中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,凤凰东路27号,陕西省,西安市,阎良区,109.2186716,34.66380271
中和堂绿色康复馆,医疗保健服务,医疗保健服务场所,医疗保健服务场所,凤凰西路南100米,陕西省,西安市,阎良区,109.212862,34.6618605
金太阳成人用品,医疗保健服务,医药保健销售店,医疗保健用品,凤凰路街道凤凰路,陕西省,西安市,阎良区,109.2165105,34.66215411
乳腺健康教育服务站,医疗保健服务,医疗保健服务场所,医疗保健服务场所,凤凰西路81号附近,陕西省,西安市,阎良区,109.2114378,34.66241038
杨依灿特色热敷中心(阎良总店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,凤凰西路南100米,陕西省,西安市,阎良区,109.2128169,34.66198733
孙新营诊所,医疗保健服务,诊所,诊所,凤凰西路1号,陕西省,西安市,阎良区,109.2113578,34.66230638
北京知蜂堂(延安街店),医疗保健服务,医药保健销售店,医疗保健用品,康复巷与延安街交叉口西北50米,陕西省,西安市,阎良区,109.2210558,34.66279875
西安一四一医院,医疗保健服务,综合医院,综合医院,公园街29号,陕西省,西安市,阎良区,109.2301471,34.66348347
西安市阎良区人民医院,医疗保健服务,综合医院,综合医院,康复巷9号,陕西省,西安市,阎良区,109.2230596,34.66295126
西安市阎良铁路医院,医疗保健服务,综合医院,综合医院,前进西路77-79号,陕西省,西安市,阎良区,109.2227111,34.66743493
西安市阎良区中医医院,医疗保健服务,专科医院,专科医院,前进西路35号,陕西省,西安市,阎良区,109.2264312,34.66759751
西安市阎良区骨科医院,医疗保健服务,专科医院,骨科医院,凤凰路街道前进西路35号,陕西省,西安市,阎良区,109.2263782,34.66754352
万寿堂大药房,医疗保健服务,医药保健销售店,药房,新华路街道公园路北段83号,陕西省,西安市,阎良区,109.2291167,34.66706366
前进大药房(新特药店),医疗保健服务,医药保健销售店,药房,前进西路与胜利街交叉口东200米,陕西省,西安市,阎良区,109.225595,34.66747005
永康中西药有限公司,医疗保健服务,医药保健销售店,药房,文化西路与胜利街交叉口西150米,陕西省,西安市,阎良区,109.2227983,34.66491528
同泰大药房(西航店),医疗保健服务,医药保健销售店,药房,康复巷17号,陕西省,西安市,阎良区,109.2224484,34.66268701
西安市阎良区妇幼保健站,医疗保健服务,专科医院,专科医院,凤凰路街道延安街19号,陕西省,西安市,阎良区,109.2214087,34.66590624
同济大药房(延安街),医疗保健服务,医药保健销售店,药房,凤凰东路与延安街交叉口东北50米,陕西省,西安市,阎良区,109.2214569,34.6639011
西飞医保定点刷卡药店,医疗保健服务,医药保健销售店,药房,前进西路53号附近,陕西省,西安市,阎良区,109.225486,34.66745999
康成大药房(文化东路),医疗保健服务,医药保健销售店,药房,文化东路122号,陕西省,西安市,阎良区,109.224825,34.664712
蒲志云口腔诊所,医疗保健服务,诊所,诊所,教育路(西飞二中东100米),陕西省,西安市,阎良区,109.2272248,34.66264951
阎良区参保职工定点零售药店,医疗保健服务,医药保健销售店,药房,前进西路53号附近,陕西省,西安市,阎良区,109.2254159,34.66745394
德润大药房(胜利路店),医疗保健服务,医药保健销售店,药房,胜利路利鑫商贸街,陕西省,西安市,阎良区,109.2237876,34.66566937
达圣元(阎良店),医疗保健服务,医药保健销售店,医疗保健用品,前进东路红高粱旁,陕西省,西安市,阎良区,109.2267323,34.66722305
秦唐大药房(文化东路店),医疗保健服务,医药保健销售店,药房,文化东路北50米,陕西省,西安市,阎良区,109.2273236,34.66491852
万寿堂大药房(分店),医疗保健服务,医药保健销售店,药房,公园路58号,陕西省,西安市,阎良区,109.228988,34.66278246
西安市中心医院阎良医疗联合体医院,医疗保健服务,综合医院,综合医院,胜利街胜利路1附近,陕西省,西安市,阎良区,109.2230726,34.66260658
马明仁膏药铺,医疗保健服务,医药保健销售店,药房,公园街94号,陕西省,西安市,阎良区,109.2283908,34.66470937
润民大药房(鑫园商住小区西南),医疗保健服务,医药保健销售店,药房,前进路13号,陕西省,西安市,阎良区,109.2278644,34.66766337
阎良区凤凰路社区卫生服务中心,医疗保健服务,综合医院,卫生院,凤凰路街道前进路35号,陕西省,西安市,阎良区,109.2264312,34.66759751
福星大药房(公园街),医疗保健服务,医药保健销售店,药房,公园路中段,陕西省,西安市,阎良区,109.228984,34.66289635
李雪峰诊所(公园街),医疗保健服务,诊所,诊所,公园路87号,陕西省,西安市,阎良区,109.2291086,34.66721352
冯菊贤诊所,医疗保健服务,诊所,诊所,公园路,陕西省,西安市,阎良区,109.2286856,34.6677328
阎良区残疾人康复中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,前进西路35号,陕西省,西安市,阎良区,109.2264312,34.66759751
岳灵生发(阎良店),医疗保健服务,医药保健销售店,医疗保健用品,文化东路62号附近,陕西省,西安市,阎良区,109.2264334,34.6647371
西安市中医医院对口支援医院,医疗保健服务,综合医院,综合医院,前进中路35号,陕西省,西安市,阎良区,109.2262802,34.66745654
成人用品,医疗保健服务,医药保健销售店,医疗保健用品,前进西路与胜利街交叉口东50米,陕西省,西安市,阎良区,109.2244697,34.6673004
井保卿镶牙所,医疗保健服务,诊所,诊所,前进西路与胜利街交叉口东南100米,陕西省,西安市,阎良区,109.2246508,34.66663114
全家福健康体验中心,医疗保健服务,医药保健销售店,医疗保健用品,文化东路64号附近,陕西省,西安市,阎良区,109.2262364,34.66469101
长健大药房(阎良店),医疗保健服务,医药保健销售店,药房,前进西路,陕西省,西安市,阎良区,109.2230072,34.66704252
唐都中医门诊,医疗保健服务,诊所,诊所,胜利街155-157号,陕西省,西安市,阎良区,109.2241717,34.66598437
康贝口腔诊所,医疗保健服务,诊所,诊所,胜利街149号(崇文小区旁),陕西省,西安市,阎良区,109.2237826,34.66617291
怡康医药超市(阎良前进路店),医疗保健服务,医药保健销售店,药房,前进东路18号附近,陕西省,西安市,阎良区,109.2302447,34.66789753
杨琪诊所,医疗保健服务,诊所,诊所,前进西路与胜利街交叉口东200米,陕西省,西安市,阎良区,109.225694,34.66747911
秦唐便民药房,医疗保健服务,医药保健销售店,药房,康复巷与胜利街交叉口西50米,陕西省,西安市,阎良区,109.2237539,34.6626211
半顾草堂,医疗保健服务,医疗保健服务场所,医疗保健服务场所,胜利街150号附近,陕西省,西安市,阎良区,109.2237606,34.66596508
郭氏宗正堂(阎良店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,文化东路37号附近,陕西省,西安市,阎良区,109.2279397,34.66494488
厚德仁营养保健服务中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,前进西路11号附近,陕西省,西安市,阎良区,109.2284635,34.66761977
阎良清鼻堂,医疗保健服务,医疗保健服务场所,医疗保健服务场所,公园街124号附近,陕西省,西安市,阎良区,109.2291557,34.66697177
李浩中口腔诊所(文化东路),医疗保健服务,诊所,诊所,文化东路皇城丽都160号,陕西省,西安市,阎良区,109.2260333,34.66472684
众友健康药房,医疗保健服务,医药保健销售店,药房,胜利路北段(新世纪复兴日杂旁边),陕西省,西安市,阎良区,109.2241671,34.66204093
柏年康成(建秀大厦东南),医疗保健服务,医药保健销售店,医疗保健用品,前进西路与延安街交叉口东150米,陕西省,西安市,阎良区,109.222328,34.66710092
秦唐大药房,医疗保健服务,医药保健销售店,药房,康复巷54号附近,陕西省,西安市,阎良区,109.2221063,34.66259482
张素琴诊所,医疗保健服务,诊所,诊所,胜利街153号,陕西省,西安市,阎良区,109.2237745,34.66645664
阎良区精神卫生防治技术指导中心,医疗保健服务,专科医院,精神病医院,前进西路49号,陕西省,西安市,阎良区,109.225843,34.66772399
和也健康睡眠(阎良专卖店),医疗保健服务,医药保健销售店,医疗保健用品,公园街37号东兴蓝波湾附近,陕西省,西安市,阎良区,109.230558,34.66473056
陈凤祥诊所,医疗保健服务,诊所,诊所,胜利街文化广场商店斜对面,陕西省,西安市,阎良区,109.2241235,34.66875682
朱仁民正骨,医疗保健服务,专科医院,骨科医院,胜利街180号,陕西省,西安市,阎良区,109.2241505,34.6679176
西安国泰大药房有限公司(胜利路店),医疗保健服务,医药保健销售店,药房,胜利街73号,陕西省,西安市,阎良区,109.224162,34.66211286
食疗养生坊(阎良旗舰店),医疗保健服务,医药保健销售店,医疗保健用品,新华路街道公园北路蓝波湾2-7号,陕西省,西安市,阎良区,109.230845,34.66493652
苏义勤口腔诊所,医疗保健服务,诊所,诊所,大良路与教育巷交叉口西150米,陕西省,西安市,阎良区,109.2279229,34.66305658
常州市第一人民医院省际对口支援医院,医疗保健服务,综合医院,综合医院,康复巷9号附近,陕西省,西安市,阎良区,109.2231847,34.66260867
无限极(东兴·蓝波湾东),医疗保健服务,医药保健销售店,医疗保健用品,公园街与文化东路交叉口东200米,陕西省,西安市,阎良区,109.231154,34.66493668
唐守学中医按摩诊所,医疗保健服务,诊所,诊所,教育巷2号附近,陕西省,西安市,阎良区,109.22851,34.66266628
就好医用宣传中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,康复巷12号附近,陕西省,西安市,阎良区,109.2274228,34.66264763
刘素华不孕妇科保健咨询处,医疗保健服务,医疗保健服务场所,医疗保健服务场所,公园街80号附近,陕西省,西安市,阎良区,109.2289959,34.66388847
伊乐多成人用品无人售货店,医疗保健服务,医疗保健服务场所,医疗保健服务场所,丰收路与公园街交叉口东100米,陕西省,西安市,阎良区,109.2297912,34.66198963
盛誉益生康健康管理中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,延安街与文化西路交叉口东100米,陕西省,西安市,阎良区,109.2220861,34.664587
仁安大药房(阎良分店),医疗保健服务,医药保健销售店,药房,公园街与文化东路交叉口旁,陕西省,西安市,阎良区,109.2294569,34.66472098
天脉生态健康生活馆,医疗保健服务,医疗保健服务场所,医疗保健服务场所,大良路与教育巷交叉口西50米,陕西省,西安市,阎良区,109.228703,34.66265941
欧欧眼保中心(阎良区店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,新华路街道公园路蓝波湾步行街2-12号,陕西省,西安市,阎良区,109.231069,34.66493564
张东强口腔诊所,医疗保健服务,诊所,诊所,公园街卧龙厨具旁,陕西省,西安市,阎良区,109.229016,34.66360573
天赐恩,医疗保健服务,医疗保健服务场所,医疗保健服务场所,康复巷55号附近,陕西省,西安市,阎良区,109.2221313,34.66259584
李志刚中医诊所(丰收路),医疗保健服务,诊所,诊所,公园街25号附近,陕西省,西安市,阎良区,109.2297652,34.6619996
李龙中医专业针灸按摩诊所,医疗保健服务,诊所,诊所,大良路与教育巷交叉口东北50米,陕西省,西安市,阎良区,109.2295321,34.66280875
安秦生诊所,医疗保健服务,诊所,诊所,丰收路与公园街交叉口东200米,陕西省,西安市,阎良区,109.2308372,34.6620831
西安市阎良区红太阳用品保健品,医疗保健服务,医药保健销售店,医疗保健用品,丰收路与公园街交叉口西北50米,陕西省,西安市,阎良区,109.2288641,34.66216894
袁海强口腔诊所,医疗保健服务,诊所,诊所,新华路街道蓝波湾步行街1-06号,陕西省,西安市,阎良区,109.2299119,34.66491805
美格森四基养生(阎良第二门店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,教育局六号西飞物业对面,陕西省,西安市,阎良区,109.22836,34.6626662
终南独一方皮肤健康体验中心(阎良店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,公园街33号附近,陕西省,西安市,阎良区,109.231033,34.66477776
西安市阎良区妇幼保健站(乳腺疾病康复中心),医疗保健服务,医疗保健服务场所,医疗保健服务场所,延安街19号,陕西省,西安市,阎良区,109.2214497,34.66598521
西安市中心医院阎良脑病医院,医疗保健服务,专科医院,脑科医院,前进西路35号,陕西省,西安市,阎良区,109.2264312,34.66759751
西安市阎良区癫痫专科门诊部,医疗保健服务,专科医院,专科医院,前进西路79号,陕西省,西安市,阎良区,109.2237144,34.6678833
杰瞳视力青少年视力矫正中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,丰收路三处北院东南100米,陕西省,西安市,阎良区,109.2310912,34.66186242
茗瑞茶业,医疗保健服务,医药保健销售店,医药保健相关,文化西路与胜利街交叉口东150米,陕西省,西安市,阎良区,109.2254092,34.66490425
杜爱荣中医诊所,医疗保健服务,诊所,诊所,公园北街68号,陕西省,西安市,阎良区,109.2290131,34.66166348
西安市阎良区婚前医学检查门诊部,医疗保健服务,诊所,诊所,延安街19号,陕西省,西安市,阎良区,109.2215998,34.66593138
百草堂大药房(前进东路),医疗保健服务,医药保健销售店,药房,前进东路与筑金商业步行街交叉口旁(麻张精神病院),陕西省,西安市,阎良区,109.2374319,34.66890049
西安阎良华夏医院,医疗保健服务,综合医院,综合医院,润天大道26-28号,陕西省,西安市,阎良区,109.2359916,34.6639026
寿康,医疗保健服务,医药保健销售店,药房,大良路1号,陕西省,西安市,阎良区,109.2358007,34.66354686
李洁口腔,医疗保健服务,专科医院,口腔医院|医疗保健服务,润天大道吉利电动车配件商行旁,陕西省,西安市,阎良区,109.2358374,34.66646223
西安市阎良区民康大药房,医疗保健服务,医药保健销售店,药房,新华路街道润天路北段航苑小区东门口,陕西省,西安市,阎良区,109.2355365,34.66619537
无限极(润天大道专卖店),医疗保健服务,医药保健销售店,医疗保健用品,润天大道80号,陕西省,西安市,阎良区,109.2363215,34.66453613
章光101(润天大道),医疗保健服务,医药保健销售店,医疗保健用品,润天大道东50米,陕西省,西安市,阎良区,109.2358454,34.66640528
阎良华夏综合门诊部,医疗保健服务,诊所,诊所,润天大道中段28号,陕西省,西安市,阎良区,109.2359956,34.66383666
众友健康药房,医疗保健服务,医药保健销售店,药房,前进东路68号附近,陕西省,西安市,阎良区,109.2332446,34.66801185
苗老吉清肤堂(阎良店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,润天大道10号附近,陕西省,西安市,阎良区,109.2356784,34.66734238
利民理疗馆,医疗保健服务,诊所,诊所,大良路91号,陕西省,西安市,阎良区,109.2327541,34.66301217
奥美瑞视光中心,医疗保健服务,医疗保健服务场所,医疗保健服务场所,润天路北段88号(加油站向北50米路西),陕西省,西安市,阎良区,109.2353374,34.66760702
王喜龙诊所,医疗保健服务,诊所,诊所,前进东路17号附近,陕西省,西安市,阎良区,109.2361832,34.66795299
怡康医药超市(十七区店),医疗保健服务,医药保健销售店,药房,前进东路,陕西省,西安市,阎良区,109.2334151,34.6629575
吻润科技成人用品24小时自助售货(159店),医疗保健服务,医药保健销售店,医疗保健用品,前进东路与润天大道交叉口东南200米,陕西省,西安市,阎良区,109.2362693,34.66692894
何军玲诊所,医疗保健服务,诊所,诊所,前进东路与润天大道交叉口旁,陕西省,西安市,阎良区,109.2353244,34.66803163
麻张村卫生室,医疗保健服务,诊所,诊所,农行家属楼北90米(前进东路南),陕西省,西安市,阎良区,109.2378429,34.66715218
无极限,医疗保健服务,医药保健销售店,医疗保健用品,前进东路31号附近,陕西省,西安市,阎良区,109.2341026,34.66816506
参茸轩,医疗保健服务,医药保健销售店,医疗保健用品,前进东路9号附近,陕西省,西安市,阎良区,109.2372319,34.66874058
无限极工作室,医疗保健服务,医药保健销售店,医疗保健用品,前进东路70号附近,陕西省,西安市,阎良区,109.2338236,34.66809801
怡康医药超市(蓝波湾店),医疗保健服务,医药保健销售店,药房,公园南路东兴蓝波湾聚福来百货超市向西50米处路南,陕西省,西安市,阎良区,109.231822,34.66472719
友谊宠物医院,医疗保健服务,动物医疗场所,宠物诊所,润天大道141号,陕西省,西安市,阎良区,109.2357916,34.6649306
怡康医药超市(东航花园店),医疗保健服务,医药保健销售店,药房,新华路街道前进东路东航花园,陕西省,西安市,阎良区,109.2397001,34.66921471
阎良平康药店,医疗保健服务,医药保健销售店,药房,前进东路与润天大道交叉口西150米,陕西省,西安市,阎良区,109.2340515,34.66840882
国珍健康生活馆,医疗保健服务,医疗保健服务场所,医疗保健服务场所,前进东路与筑金商业步行街交叉口东南200米,陕西省,西安市,阎良区,109.2388496,34.66730627
幸福动力,医疗保健服务,医药保健销售店,医疗保健用品,,陕西省,西安市,阎良区,109.2326149,34.66528505
长生诀绿色美购(阎良店),医疗保健服务,医疗保健服务场所,医疗保健服务场所,前进东路9号附近,陕西省,西安市,阎良区,109.237074,34.66886542
厚德斋(阎良店),医疗保健服务,医药保健销售店,医疗保健用品,新华路街道公园路蓝波湾步行街5-3,陕西省,西安市,阎良区,109.231914,34.66474023
