名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
发顺金都,商务住宅,住宅区,住宅小区,红光路3号,重庆市,重庆市,万州区,108.36687953445376,30.817504552009435
兴茂逸园,商务住宅,住宅区,住宅小区,渝东北重庆市万州区枇杷坪护附路,重庆市,重庆市,万州区,108.40391085810737,30.83900495763174
富祥花园,商务住宅,住宅区,住宅区,北山大道富祥花园附近,重庆市,重庆市,万州区,108.40701235817212,30.835833781691708
蓝盾花园(摩天巷),商务住宅,住宅区,住宅小区,北山一支路90号,重庆市,重庆市,万州区,108.38160152351901,30.82696938753096
锦湖园,商务住宅,住宅区,住宅小区,高梁镇泗华路150号东北方向90米,重庆市,重庆市,万州区,108.30103909489405,30.82756737271438
龙华锦苑,商务住宅,住宅区,住宅小区,龙宝大街18号附1号,重庆市,重庆市,万州区,108.38212619114454,30.756819499293474
柳庄,商务住宅,住宅区,住宅小区,金龙路96号,重庆市,重庆市,万州区,108.3649731788705,30.802808895582075
民意花园,商务住宅,住宅区,住宅小区,王牌路41号(西山车站对面),重庆市,重庆市,万州区,108.37367452608682,30.80165976805624
海康花园,商务住宅,住宅区,住宅小区,沙龙路二段1067号附5号,重庆市,重庆市,万州区,108.3829157235794,30.79738865430626
银河·学林上城,商务住宅,住宅区,住宅小区,沙龙路三峡学院后,重庆市,重庆市,万州区,108.37886614720314,30.79301285419757
都市家园,商务住宅,住宅区,住宅小区,渝东花园路285号附2号,重庆市,重庆市,万州区,108.38736696778548,30.827670759293266
与茂龙庭半岛别墅,商务住宅,住宅区,别墅,天城大道76附近,重庆市,重庆市,万州区,108.37222302990129,30.83069233686611
玉龙湾纯别墅社区,商务住宅,住宅区,别墅,北滨大道二段,重庆市,重庆市,万州区,108.38141472859989,30.812163637890627
锦龙小区,商务住宅,住宅区,住宅小区,周家坝街道双堰塘6组20号天龙路,重庆市,重庆市,万州区,108.35831099328462,30.833037382170854
欣欣公寓,商务住宅,住宅区,住宅小区,白岩路236号附近,重庆市,重庆市,万州区,108.36741995299938,30.81570889023614
华峰大厦,商务住宅,住宅区,住宅区,沙龙路一段88号,重庆市,重庆市,万州区,108.36193567423223,30.815092186263406
明镜园(外贸路),商务住宅,住宅区,住宅小区,外贸路368号,重庆市,重庆市,万州区,108.39958571858219,30.77202644949452
天城帝景,商务住宅,住宅区,住宅小区,周家坝天子路708号,重庆市,重庆市,万州区,108.3603611051191,30.842311302789557
龙珠丽锦花园,商务住宅,住宅区,住宅小区,渝东北万州区王牌路1333号,重庆市,重庆市,万州区,108.38834748078457,30.786608615693666
中恒江南第一城A区,商务住宅,住宅区,住宅小区,新区南山路1号,重庆市,重庆市,万州区,108.4043077628427,30.814452617594284
博达·香榭郦晶,商务住宅,住宅区,住宅小区,白岩路238号附近,重庆市,重庆市,万州区,108.36708038996586,30.815824231060382
富乐花园,商务住宅,住宅区,住宅小区,沙龙路三段220号,重庆市,重庆市,万州区,108.38496981243117,30.778092724370154
向阳公寓,商务住宅,住宅区,住宅小区,沙龙路一段1194号,重庆市,重庆市,万州区,108.37016338218228,30.803568367458524
上游·福地,商务住宅,住宅区,住宅小区,滨江路,重庆市,重庆市,万州区,108.3855169729733,30.799288140778216
北滨名城,商务住宅,住宅区,住宅小区,北滨大道二段919号附近,重庆市,重庆市,万州区,108.35310760201656,30.820533171456336
老万州不夜城,商务住宅,住宅区,住宅小区,胜利新路16号,重庆市,重庆市,万州区,108.37071191150447,30.801004157506437
城市今典(江南大道),商务住宅,住宅区,住宅小区,江南新区江南大道中段(宁波小学对面),重庆市,重庆市,万州区,108.41090802331709,30.816713273064007
中渝·滨江壹号,商务住宅,住宅区,住宅小区,南滨大道中段1支路001号(市民广场旁),重庆市,重庆市,万州区,108.39635419322038,30.805589543256822
香怡江山,商务住宅,住宅区,住宅小区,沙龙路二段1275号(御景江城旁边),重庆市,重庆市,万州区,108.38107788211016,30.78576708088359
枇杷坪小区,商务住宅,住宅区,住宅小区,青龙西路26号附近,重庆市,重庆市,万州区,108.39781219155016,30.833164374395004
书香华庭,商务住宅,住宅区,住宅小区,安宁路666号,重庆市,重庆市,万州区,108.43597011609803,30.75682665281955
龙江锦苑,商务住宅,住宅区,住宅小区,枇杷坪,重庆市,重庆市,万州区,108.40067243608134,30.833631298955346
太白路社区,商务住宅,住宅区,住宅小区,太白路与新城路交叉口西北50米,重庆市,重庆市,万州区,108.37365502513865,30.808912857967425
三正埠社区,商务住宅,住宅区,住宅小区,正兴街74号东北100米,重庆市,重庆市,万州区,108.15750458841617,30.76592046787274
万安社区,商务住宅,住宅区,住宅小区,万顺路313号,重庆市,重庆市,万州区,108.38221858976526,30.77817932470705
西山路社区,商务住宅,住宅区,住宅小区,新城路113号,重庆市,重庆市,万州区,108.37893987412332,30.809826722505008
印盒石社区,商务住宅,住宅区,住宅小区,外贸路228号,重庆市,重庆市,万州区,108.39891169181755,30.77148668843205
盛世东方,商务住宅,住宅区,住宅小区,沙龙路二段与清明街交叉口东50米,重庆市,重庆市,万州区,108.36765660433771,30.802365864096114
甘霖小区,商务住宅,住宅区,住宅小区,北山大道141号附近,重庆市,重庆市,万州区,108.38432388325157,30.824166236432195
兴茂·清水湾,商务住宅,住宅区,住宅小区,北山街298附近,重庆市,重庆市,万州区,108.39056550167375,30.830189155613013
178小区,商务住宅,住宅区,住宅小区,天城大道78号附近,重庆市,重庆市,万州区,108.3739133930392,30.82776527512738
恒森·天江景城,商务住宅,住宅区,住宅小区,静园路1011号移民广场,重庆市,重庆市,万州区,108.381328418836,30.803473415691215
御景苑,商务住宅,住宅区,住宅小区,北山大道东150米,重庆市,重庆市,万州区,108.41188613601248,30.838696728122322
金科海成博翠江岸小区,商务住宅,住宅区,住宅小区,南滨大道2789号,重庆市,重庆市,万州区,108.41777576562731,30.777253556507393
大竹林还房,商务住宅,住宅区,住宅小区,天子路东50米,重庆市,重庆市,万州区,108.36002386868077,30.838940655121633
天江郦城,商务住宅,住宅区,住宅小区,渝东北重庆市万州北滨路二段200号,重庆市,重庆市,万州区,108.38450345747945,30.80078788123938
鹏程小学社区,商务住宅,住宅区,住宅小区,渝东北万州龙宝大街24附近,重庆市,重庆市,万州区,108.3830615766733,30.756351142910415
托斯卡纳,商务住宅,住宅区,住宅小区,静园路181-185号附近,重庆市,重庆市,万州区,108.37642168199832,30.802485784619545
龙王庙社区,商务住宅,住宅区,住宅小区,渝东北万州龙王庙社区,重庆市,重庆市,万州区,108.0951353846004,30.6953520227767
悦林青山避暑小区,商务住宅,住宅区,住宅小区,小垭口北1公里处,重庆市,重庆市,万州区,108.3662063406437,30.94366157729964
电信小区,商务住宅,住宅区,住宅小区,龙都街道天津路208号,重庆市,重庆市,万州区,108.39525442273464,30.775731576892007
凤凰社区,商务住宅,住宅区,住宅小区,故陵万县公路与047县道交叉口南100米,重庆市,重庆市,万州区,108.6947617206136,30.811882043146817
清江上城,商务住宅,住宅区,住宅小区,北滨大道三段万安大桥头南门口广场对面小区,重庆市,重庆市,万州区,108.38328279241229,30.82078471052273
八角井小区,商务住宅,住宅区,住宅小区,钟鼓楼街道北山路312号附16号3号,重庆市,重庆市,万州区,108.38527599924026,30.82858127671636
大水井居民小区,商务住宅,住宅区,住宅小区,中心街附近,重庆市,重庆市,万州区,108.19224277413018,30.65723894646053
一品江南,商务住宅,住宅区,住宅小区,江南新区江南大道222号(万州二桥南桥头),重庆市,重庆市,万州区,108.41352274969239,30.820067122980795
北滨壹号小区,商务住宅,住宅区,住宅小区,渝东北万州区北滨大道三段170号(飞亚公司旁),重庆市,重庆市,万州区,108.38611994442604,30.82286299685369
金泉阳光花园,商务住宅,住宅区,住宅小区,观音岩金泉路2号(光彩市场旁),重庆市,重庆市,万州区,108.39115532879953,30.774495042368613
和平路社区,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.37316483722773,30.818876899259102
余家镇老街社区,商务住宅,住宅区,住宅小区,万安路128南90米,重庆市,重庆市,万州区,107.9571608483403,30.802961347694282
金石雅苑A区,商务住宅,住宅区,住宅小区,双河口石梁还房,重庆市,重庆市,万州区,108.36020824525036,30.73210898915087
家园小区,商务住宅,住宅区,住宅小区,长岭填安溪村,重庆市,重庆市,万州区,108.50591790888687,30.793267691918196
安全文明小区,商务住宅,住宅区,住宅小区,新城路79号东60米,重庆市,重庆市,万州区,108.37813739486059,30.812282023119838
分水岭社区,商务住宅,住宅区,住宅小区,G318(沪聂线),重庆市,重庆市,万州区,108.0949320220489,30.727096734563187
王家花园,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.37306648179408,30.755757551708147
玉安还房小区,商务住宅,住宅区,住宅小区,北山大道,重庆市,重庆市,万州区,108.40874212712899,30.837943386977003
余福路小区,商务住宅,住宅区,住宅小区,余复路与发兴路交叉路口西侧,重庆市,重庆市,万州区,107.95488589152247,30.811348299315373
工农新村,商务住宅,住宅区,住宅小区,王家沟街和303省道的交叉口附近,重庆市,重庆市,万州区,108.34066915105478,30.859640527134236
三信小区,商务住宅,住宅区,住宅小区,周家坝街道周家坝天子路,重庆市,重庆市,万州区,108.36805855724403,30.851414332506103
时代之星小区,商务住宅,住宅区,住宅小区,G318(国光路),重庆市,重庆市,万州区,108.2706330319666,30.815499574423058
阳光城小区,商务住宅,住宅区,住宅小区,枇杷坪欣宏大厦阳光城小区,重庆市,重庆市,万州区,108.40031522598588,30.835754077355208
滴水岩小区,商务住宅,住宅区,住宅小区,双河口街道双河口小学后门,重庆市,重庆市,万州区,108.36535000786141,30.756127039720102
变电站小区,商务住宅,住宅区,住宅小区,红星东路157号,重庆市,重庆市,万州区,108.4481862160637,30.776353785776138
怡雅苑,商务住宅,住宅区,住宅小区,沙龙路二段附近,重庆市,重庆市,万州区,108.38077230007691,30.78321265087873
书香小区,商务住宅,住宅区,住宅小区,学府路与安宁路交叉口西南150米,重庆市,重庆市,万州区,108.43180159518138,30.756400255158894
玫瑰庄园,商务住宅,住宅区,住宅小区,高笋塘街道太白路109号,重庆市,重庆市,万州区,108.37538421524224,30.809190077113218
青羊宫81号小区,商务住宅,住宅区,住宅小区,白岩书院路,重庆市,重庆市,万州区,108.37044948983652,30.81120591032047
枇杷坪社区,商务住宅,住宅区,住宅小区,都历路45号,重庆市,重庆市,万州区,108.39856611704855,30.834666553980952
山顶别院,商务住宅,住宅区,住宅小区,071乡道附近,重庆市,重庆市,万州区,108.49917006143409,30.6696607408053
山水华庭,商务住宅,住宅区,住宅小区,天龙路391号附近,重庆市,重庆市,万州区,108.3586645043249,30.83198645383733
鹿鸣苑(1-3单元),商务住宅,住宅区,住宅小区,周家坝街道名亨小区园丁一路79号,重庆市,重庆市,万州区,108.35988088342546,30.827908977289944
阳光家园,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.59797868087081,30.84958238861018
和谐小区,商务住宅,住宅区,住宅小区,新星路与天城大道交叉路口往西南约100米(御景山居),重庆市,重庆市,万州区,108.36507493592593,30.845946012977294
怡梦佳园小区,商务住宅,住宅区,住宅小区,恒合民族中心小学南(凤康街南),重庆市,重庆市,万州区,108.75377462963488,30.528663826996834
诗仙社区,商务住宅,住宅区,住宅小区,塘坊大道(重庆幼儿师范高等专科学校东北侧约250米),重庆市,重庆市,万州区,108.36636499467875,30.876211308790715
天江景城住宅小区,商务住宅,住宅区,住宅小区,静园路1011号移民广场,重庆市,重庆市,万州区,108.3814403317743,30.803522312530333
龙腾乐苑,商务住宅,住宅区,住宅小区,农村商业银行石龙分理处,重庆市,重庆市,万州区,108.65431509501596,30.84250789531792
学府棚棚面,商务住宅,住宅区,住宅小区,天台路453旁,重庆市,重庆市,万州区,108.44489371587542,30.758826087036457
三峡之春,商务住宅,住宅区,住宅小区,五桥上海大道436号,重庆市,重庆市,万州区,108.44645773403472,30.76737785244104
天子园,商务住宅,住宅区,住宅区,申明北路与申明一路交叉路口西北侧,重庆市,重庆市,万州区,108.35605007021597,30.855562130547234
福苑小区,商务住宅,住宅区,住宅小区,分水镇培文街上正北方向70米,重庆市,重庆市,万州区,108.03655823447328,30.60217211983656
嘉家园,商务住宅,住宅区,住宅小区,河口路126号,重庆市,重庆市,万州区,108.29970442729561,30.64426759220301
龙腾小区,商务住宅,住宅区,住宅小区,滨河路95号,重庆市,重庆市,万州区,108.36760694810071,30.75669400901816
粮食小区,商务住宅,住宅区,住宅小区,白岩路1巷6号,重庆市,重庆市,万州区,108.36872741769774,30.813756436532618
海成南滨上院A组团,商务住宅,住宅区,住宅小区,星光路,重庆市,重庆市,万州区,108.4153069796211,30.782669624962193
阳光城,商务住宅,住宅区,住宅小区,滨湖路,重庆市,重庆市,万州区,108.35936940079112,30.859656954961046
阳光国际小区,商务住宅,住宅区,住宅小区,王牌路1190号,重庆市,重庆市,万州区,108.38861223999834,30.788392560665397
鸿生苑,商务住宅,住宅区,住宅小区,李河村国光路194号正西方向90米,重庆市,重庆市,万州区,108.26487245957728,30.816028066090208
银泉苑,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.58224973988213,30.542616789422816
学府苑,商务住宅,住宅区,住宅小区,北山街441号附近,重庆市,重庆市,万州区,108.3886721233548,30.83130820144633
龙珠丽锦,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.38773471049268,30.787205553993395
名扬小区,商务住宅,住宅区,住宅小区,安庆路(行政中心平安小区东北侧约50米),重庆市,重庆市,万州区,108.43492873979112,30.76264393561754
天子湖社区,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.36309198271641,30.856660545058297
世纪名城,商务住宅,住宅区,住宅小区,沙龙路二段,重庆市,重庆市,万州区,108.38407091346944,30.784268964397732
小仙居,商务住宅,住宅区,住宅小区,鱼泉路22号,重庆市,重庆市,万州区,108.23165333970874,30.638838706547425
金水御景,商务住宅,住宅区,住宅区,北滨大道三段54号,重庆市,重庆市,万州区,108.38284305277287,30.821274713729263
滨湖新都小区,商务住宅,住宅区,住宅小区,凤凰街,重庆市,重庆市,万州区,108.75563704797317,30.5347984828401
广城雅苑,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.40062306656345,30.699574704004245
恒安·翠湖澜郡,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.35850066124631,30.8195125698308
服务社区,商务住宅,住宅区,住宅小区,君宅路13号附近,重庆市,重庆市,万州区,108.35720431043856,30.825702060611565
海成南滨上院E1区,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.4216360589738,30.778191848006504
油脂苑,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.39803735312461,30.831022562865662
宗宗宝石小区居民楼,商务住宅,住宅区,住宅小区,上海大道,重庆市,重庆市,万州区,108.44905781641476,30.76962517650693
二梁子小区,商务住宅,住宅区,住宅小区,北山大道58正南方向30米,重庆市,重庆市,万州区,108.38199358737114,30.82211979705904
明鑫楼,商务住宅,住宅区,住宅小区,沙龙路二段1159号,重庆市,重庆市,万州区,108.38499375053128,30.792654979690973
幸福花园,商务住宅,住宅区,住宅小区,玉龙路(中恒·江南天地东南侧约50米),重庆市,重庆市,万州区,108.40484238109953,30.794683478747682
丽景佳苑,商务住宅,住宅区,住宅小区,后山镇擒马路2号附1号东北方向190米,重庆市,重庆市,万州区,108.03377491833615,30.828515266793666
地马桩小区,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.38452371327337,30.755356789679055
华顺盛世庭园,商务住宅,住宅区,住宅区,协立路与青堰坡交叉路口往西南约200米(金穗园东侧),重庆市,重庆市,万州区,108.37150024332591,30.79748221699822
毛家店小区,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.08860401199766,30.72180386026635
大竹林移民小区,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.3599019861563,30.839939269881096
玉龙湾,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.40360260988635,30.799421578299384
南山玉林,商务住宅,住宅区,住宅小区,江南新区南山路28号(江南第一城对面),重庆市,重庆市,万州区,108.40784916167759,30.81671768680751
白云小区,商务住宅,住宅区,住宅小区,白灵路,重庆市,重庆市,万州区,108.81035565320211,30.595642522749685
江景华府,商务住宅,住宅区,住宅小区,北山街东100米,重庆市,重庆市,万州区,108.38746770393601,30.830668057117972
江汉花园,商务住宅,住宅区,住宅小区,百安大道48号,重庆市,重庆市,万州区,108.4314318170437,30.7584556463827
兴茂现代城,商务住宅,住宅区,住宅小区,天城大道943号,重庆市,重庆市,万州区,108.36445668294392,30.847576882559544
金龙花园别墅,商务住宅,住宅区,别墅,金龙路97号,重庆市,重庆市,万州区,108.37758057540552,30.788928072911606
南泰苑,商务住宅,住宅区,住宅小区,五桥安宁路88号,重庆市,重庆市,万州区,108.42947250882466,30.7594453046454
联华公寓,商务住宅,住宅区,住宅区,王牌路874号,重庆市,重庆市,万州区,108.38841703015505,30.79245447011009
中渝·滨江壹号B区,商务住宅,住宅区,住宅小区,江南新区南滨大道,重庆市,重庆市,万州区,108.39605722909522,30.805310714898024
长岭镇农村移民安置小区,商务住宅,住宅区,住宅小区,梨花路106附近,重庆市,重庆市,万州区,108.4844859487586,30.769946075625036
春天花园(老万州不夜城西北),商务住宅,住宅区,住宅小区,乌龙池171号,重庆市,重庆市,万州区,108.37102149080694,30.801783405579613
银河花苑(科园路),商务住宅,住宅区,住宅小区,观音岩科园路158号,重庆市,重庆市,万州区,108.383731605082,30.777648661627016
女生公寓,商务住宅,住宅区,住宅区,双河口街道银碗街17号,重庆市,重庆市,万州区,108.38918481178159,30.763322512803178
龙都花园(天津路),商务住宅,住宅区,住宅小区,天津路208号,重庆市,重庆市,万州区,108.40461945837004,30.764644256569703
行政中心平安小区,商务住宅,住宅区,住宅小区,百安坝街道上海大道2号,重庆市,重庆市,万州区,108.4333048130073,30.7621855793648
依山家园,商务住宅,住宅区,住宅小区,育才路28东南方向190米,重庆市,重庆市,万州区,108.08316069206413,30.718506349715543
万州原天城物资局单位小区,商务住宅,住宅区,住宅小区,周家坝福建大街92号,重庆市,重庆市,万州区,108.36409563855366,30.84139380395683
天台新村,商务住宅,住宅区,住宅小区,五桥百安四路,重庆市,重庆市,万州区,108.45218742274795,30.75900159863151
科兴苑,商务住宅,住宅区,住宅小区,清明街542东北方向90米,重庆市,重庆市,万州区,108.36747111836324,30.798568130717914
金悦湾,商务住宅,住宅区,住宅小区,枇杷坪东路1号,重庆市,重庆市,万州区,108.40870522270333,30.836322270857327
阳光苑B区,商务住宅,住宅区,住宅小区,五桥学府路670号,重庆市,重庆市,万州区,108.44414978174112,30.762245836112477
万江小区,商务住宅,住宅区,住宅小区,枇杷坪东路附近,重庆市,重庆市,万州区,108.40341380037549,30.83760660662411
圣士豪庭,商务住宅,住宅区,住宅小区,袁家屯1号,重庆市,重庆市,万州区,108.37722397434499,30.801827451100266
教师新村,商务住宅,住宅区,住宅小区,沙龙路二段982号附近,重庆市,重庆市,万州区,108.38221323007592,30.797129242782884
财富首站小区,商务住宅,住宅区,住宅小区,,重庆市,重庆市,万州区,108.39964332607653,30.763670803668575
静香苑,商务住宅,住宅区,住宅小区,静园路951栋一层一单元,重庆市,重庆市,万州区,108.38146231967164,30.803463329411922
三峡水利花郡,商务住宅,住宅区,住宅小区,五桥百安坝安顺路958号,重庆市,重庆市,万州区,108.45055621858458,30.759945466819246
子坪社,商务住宅,住宅区,住宅小区,楼坪村三组,重庆市,重庆市,万州区,108.35384569434339,30.940543694780796
江边花园,商务住宅,住宅区,住宅区,万州港口十七码头,重庆市,重庆市,万州区,108.38182240240874,30.81252516504406
寰泰·世纪新城,商务住宅,住宅区,住宅小区,王牌路555号附5号,重庆市,重庆市,万州区,108.38344613216462,30.80068955082252
冠荣·滨湖湾,商务住宅,住宅区,住宅小区,北滨大道二段,重庆市,重庆市,万州区,108.35856352688579,30.819987218536294
天环·滨湖公寓,商务住宅,住宅区,住宅小区,滨湖路1546号,重庆市,重庆市,万州区,108.3598611285474,30.85275215125295
青龙西路小区,商务住宅,住宅区,住宅小区,北山大道与青龙西路交叉路口东北侧(枇杷坪小区),重庆市,重庆市,万州区,108.3965662721324,30.83212698229562
杨金小区,商务住宅,住宅区,住宅小区,泗华路330号附近,重庆市,重庆市,万州区,108.30362716808777,30.82872522000931
龙沙镇富民小区,商务住宅,住宅区,住宅小区,吉安路与永安路交叉口东50米,重庆市,重庆市,万州区,108.23397523623873,30.636914597800974
祥瑞·天湖韦郡,商务住宅,住宅区,住宅小区,名亨路与园丁一路交叉口东南150米,重庆市,重庆市,万州区,108.36062383527522,30.826534697512724
